Variable	DescrCA	DescrES	DescrEN	Valor_Value	LabelCA	LabelES	LabelEN
PY035G_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY035G_F				7	Desconeguda	Desconocida	Unknown
PY035G_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY035G_F				1	Neta	Neta	Net
PY035G_F				5	Bruta	Bruta	Gross
PY035G_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY035G_F				8	Desconeguda	Desconocida	Unknown
PY035G_F				9	No aplicable	No aplicable	No applicable
PY035G_F				9	N.A.	N.A.	N.A.
PY050G 	Beneficis o pèrdues monetaris bruts de treballadors per compte propi (inclosos drets de propietat intel·lectual) l'any anterior al de l'enquesta (import en cèntims d'euro)	Beneficios o pérdidas monetarios brutos de trabajadores por cuenta propia (incluidos derechos de propiedad intelectual) en el año anterior al de encuesta (importe en céntimos de euro)	Gross monetary gains or losses for self-employed workers (including intellectual property rights) in the year before the survey (amount in euro cents)				
PY050G_F	Variable que indica si PY050G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY050G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY050G is complete, if it is missing or if it is not applicable in the record in question.				
PY050G_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY050G_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY050G_F				1	Qüestionari	Cuestionario	Survey
PY050G_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY050G_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY050G_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY050G_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY050G_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY050G_F				7	Desconeguda	Desconocida	Unknown
PY050G_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY050G_F				1	Neta	Neta	Net
PY050G_F				5	Bruta	Bruta	Gross
PY050G_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY050G_F				8	Desconeguda	Desconocida	Unknown
PY050G_F				9	N.A.	N.A.	N.A.
PY080G	Rendes brutes percebudes d'esquemes privats de pensions (diferents dels inclosos a SEEPROS) l'any anterior al de l'enquesta (import en cèntims d'euro)	Rentas brutas percibidas de esquemas privados de pensiones (distintos de los incluidos en SEEPROS) en el año anterior al de encuesta (importe en céntimos de euro)	Gross income received from private pension schemes (other than those included in SEEPROS) in the year before the survey (amount in euro cents)				
PY080G_F	Variable que indica si PY080G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY080G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY080G is complete, if it is missing or if it is not applicable in the record in question.				
PY080G_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY080G_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY080G_F				1	Qüestionari	Cuestionario	Survey
PY080G_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY080G_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY080G_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY080G_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY080G_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY080G_F				7	Desconeguda	Desconocida	Unknown
PY080G_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY080G_F				1	Neta	Neta	Net
PY080G_F				5	Bruta	Bruta	Gross
PY080G_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY080G_F				8	Desconeguda	Desconocida	Unknown
PY080G_F				9	N.A.	N.A.	N.A.
PY090G 	Prestacions per desocupació (brutes) l'any anterior al de l'enquesta (import en cèntims d'euro)	Prestaciones por desempleo (brutas) en el año anterior al de encuesta (importe en céntimos de euro)	Unemployment benefits (gross) in the year before the survey (amount in euro cents)				
PY090G_F	Variable que indica si PY090G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY090G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY090G is complete, if it is missing or if it is not applicable in the record in question.				
PY090G_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY090G_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY090G_F				1	Qüestionari	Cuestionario	Survey
PY090G_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY090G_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY090G_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY090G_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY090G_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY090G_F				7	Desconeguda	Desconocida	Unknown
PY090G_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY090G_F				1	Neta	Neta	Net
PY090G_F				5	Bruta	Bruta	Gross
PY090G_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY090G_F				8	Desconeguda	Desconocida	Unknown
PY090G_F				9	N.A.	N.A.	N.A.
PY100G 	Prestacions per jubilació (brutes) l'any anterior al de l'enquesta (import en cèntims d'euro)	Prestaciones por jubilación (brutas) en el año anterior al de encuesta (importe en céntimos de euro)	Retirement benefits (gross) in the year before the survey (amount in euro cents)				
PY100G_F	Variable que indica si PY100G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY100G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY100G is complete, if it is missing or if it is not applicable in the record in question.				
PY100G_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY100G_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY100G_F				1	Qüestionari	Cuestionario	Survey
PY100G_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY100G_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY100G_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY100G_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY100G_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY100G_F				7	Desconeguda	Desconocida	Unknown
PY100G_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY100G_F				1	Neta	Neta	Net
PY100G_F				5	Bruta	Bruta	Gross
PY100G_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY100G_F				8	Desconeguda	Desconocida	Unknown
PY100G_F				9	N.A.	N.A.	N.A.
PY110G 	Prestacions per supervivència (brutes) l'any anterior al de l'enquesta (import en cèntims d'euro)	Prestaciones por supervivencia (brutas) en el año anterior al de encuesta (importe en céntimos de euro)	Survivor benefits (gross) in the year before the survey (amount in euro cents)				
PY110G_F	Variable que indica si PY110G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY110G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY110G is complete, if it is missing or if it is not applicable in the record in question.				
PY110G_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY110G_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY110G_F				1	Qüestionari	Cuestionario	Survey
PY110G_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY110G_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY110G_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY110G_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY110G_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY110G_F				7	Desconeguda	Desconocida	Unknown
PY110G_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY110G_F				1	Neta	Neta	Net
PY110G_F				5	Bruta	Bruta	Gross
PY110G_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY110G_F				8	Desconeguda	Desconocida	Unknown
PY110G_F				9	N.A.	N.A.	N.A.
PY120G 	Prestacions per malaltia (brutes) l'any anterior al de l'enquesta (import en cèntims d'euro)	Prestaciones por enfermedad (brutas) en el año anterior al de encuesta (importe en céntimos de euro)	Sickness benefits (gross) in the year before the survey (amount in euro cents)				
PY120G_F	Variable que indica si PY120G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY120G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY120G is complete, if it is missing or if it is not applicable in the record in question.				
PY120G_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY120G_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY120G_F				1	Qüestionari	Cuestionario	Survey
PY120G_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY120G_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY120G_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY120G_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY120G_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY120G_F				7	Desconeguda	Desconocida	Unknown
PY120G_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY120G_F				1	Neta	Neta	Net
PY120G_F				5	Bruta	Bruta	Gross
PY120G_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY120G_F				8	Desconeguda	Desconocida	Unknown
PY120G_F				9	N.A.	N.A.	N.A.
PY130	Prestacions per invalidesa (brutes) l'any anterior al de l'enquesta (import en cèntims d'euro)	Prestaciones por invalidez (brutas) en el año anterior al de encuesta (importe en céntimos de euro)	Disability benefits (gross) in the year before the survey (amount in euro cents)				
PY130G_F	Variable que indica si PY130G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY130G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY130G is complete, if it is missing or if it is not applicable in the record in question.				
PY130G_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY130G_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY130G_F				1	Qüestionari	Cuestionario	Survey
PY130G_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY130G_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY130G_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY130G_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY130G_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY130G_F				7	Desconeguda	Desconocida	Unknown
PY130G_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY130G_F				1	Neta	Neta	Net
PY130G_F				5	Bruta	Bruta	Gross
PY130G_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY130G_F				8	Desconeguda	Desconocida	Unknown
PY130G_F				9	N.A.	N.A.	N.A.
PY140G	Ajuda per a estudis l'any anterior al de l'enquesta (import en cèntims d'euro)	Ayuda para estudios en el año anterior al de la encuesta (importe en céntimos de euro)	Grant for studies in the year before the survey (amount in euro cents)				
PY140G_F	Variable que indica si PY140G està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PY140G está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PY140G is complete, if it is missing or if it is not applicable in the record in question.				
PY140G_F					INDICADORS RENDA	INDICADORES RENTA	INCOME INDICATORS
PY140G_F					PRIMER DÍGIT: Mètode d’imputació	PRIMER DÍGITO: Método de imputación	FIRST DIGIT: Method of imputation
PY140G_F				1	Qüestionari	Cuestionario	Survey
PY140G_F				2	Fonts administratives	Fuentes administrativas	Administrative sources
PY140G_F				3	Imputació estadística	Imputación estadística	Statistical imputation
PY140G_F				4	Conversió net/brut	Conversión neto/bruto	Net/gross conversion
PY140G_F				5	Imputació estadística	Imputación estadística	Statistical imputation
PY140G_F				6	Imputació estadística	Imputación estadística	Statistical imputation
PY140G_F				7	Desconeguda	Desconocida	Unknown
PY140G_F					SEGON DÍGIT: Neta/Bruta (mode de recollida de dades)	SEGUNDO DÍGITO: Neta/Bruta (modo de recogida de datos)	SECOND DIGIT: Net/Gross (data collection mode)
PY140G_F				1	Neta	Neta	Net
PY140G_F				5	Bruta	Bruta	Gross
PY140G_F				7	Neta i bruta (components recollits parcialment en net i parcialment en brut)	Neta y bruta (componentes recogidos parcialmente en neto y parcialmente en bruto)	Net and gross (components collected partly in net and partly in gross)
PY140G_F				8	Desconeguda	Desconocida	Unknown
PY140G_F				9	No aplicable	No aplicable	No applicable
PY140G_F				9	N.A.	N.A.	N.A.
PD020	Substitueix les robes fetes malbé per altres de noves (que no siguin de segona mà)?	¿Sustituye las ropas estropeadas por otras nuevas (que no sean de segunda mano)?	Do you replace damaged clothing with new (not second-hand) clothing?				
PD020				1	Sí	Sí	Yes
PD020				2	No, perquè no s'ho pot permetre	No, porque no puede permitírselo	No, because he/she cannot afford it
PD020				3	No, per altres motius	No, por otras razones	No, for other reasons
PD020_F	Variable que indica si PD020 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PD020 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PD020 is complete, if it is missing or if it is not applicable in the record in question.				
PD020_F				1	Variable completada	Variable completada	Variable completed
PD020_F				97	No hi consta	No consta	No answer
PD030	Té dos parells de sabates (o un parell adequat per a qualsevol època de l'any)?	¿Tiene dos pares de zapatos, (o un par adecuado para cualquier época del año)?	Do you have two pairs of shoes (or one pair suitable for any time of year)?				
PD030				1	Sí	Sí	Yes
PD030				2	No, perquè no s'ho pot permetre	No, porque no puede permitírselo	No, because he/she cannot afford it
PD030				3	No, per altres motius	No, por otras razones	No, for other reasons
PD030_F	Variable que indica si PD030 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PD030 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PD030 is complete, if it is missing or if it is not applicable in the record in question.				
PD030_F				1	Variable completada	Variable completada	Variable completed
PD030_F				97	No hi consta	No consta	No answer
PD050	Es reuneix amb amics i familiars per menjar o prendre alguna cosa almenys una vegada al mes?	¿Se reúne con amigos y/o familiares para comer o tomar algo al menos una vez al mes?	Do you meet up with friends and family to eat or have a drink at least once a month?				
PD050				1	Sí	Sí	Yes
PD050				2	No, perquè no s'ho pot permetre	No, porque no puede permitírselo	No, because he/she cannot afford it
PD050				3	No, per altres motius	No, por otras razones	No, for other reasons
PD050_F	Variable que indica si PD050 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PD050 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PD050 is complete, if it is missing or if it is not applicable in the record in question.				
PD050_F				1	Variable completada	Variable completada	Variable completed
PD050_F				97	No hi consta	No consta	No answer
PD060	Participa regularment en activitats de lleure com ara esports, cinema, concerts, etc.?	¿Participa regularmente en actividades de ocio tales como deportes, cine, conciertos, etc.?	Do you regularly participate in leisure activities such as sport, cinema, concerts, etc.?				
PD060				1	Sí	Sí	Yes
PD060				2	No, perquè no s'ho pot permetre	No, porque no puede permitírselo	No, because he/she cannot afford it
PD060				3	No, per altres motius	No, por otras razones	No, for other reasons
PD060_F	Variable que indica si PD060 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PD060 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PD060 is complete, if it is missing or if it is not applicable in the record in question.				
PD060_F				1	Variable completada	Variable completada	Variable completed
PD060_F				97	No hi consta	No consta	No answer
PD070	Gasta una petita quantitat de diners en vostè mateix cada setmana?	¿Gasta una pequeña cantidad de dinero en usted mismo cada semana?	Do you spend a small amount of money on yourselve every week?				
PD070				1	Sí	Sí	Yes
PD070				2	No, perquè no s'ho pot permetre	No, porque no puede permitírselo	No, because he/she cannot afford it
PD070				3	No, per altres motius	No, por otras razones	No, for other reasons
PD070_F	Variable que indica si PD070 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PD070 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PD070 is complete, if it is missing or if it is not applicable in the record in question.				
PD070_F				1	Variable completada	Variable completada	Variable completed
PD070_F				97	No hi consta	No consta	No answer
PD080	Disposa de connexió a internet (fixa o mòbil) per a ús personal a la llar?	¿Dispone de conexión a internet (fija o móvil) para uso personal en el hogar?	Do you have an internet connection (fixed or mobile) for personal use in the home?				
PD080				1	Sí	Sí	Yes
PD080				2	No, perquè no s'ho pot permetre	No, porque no puede permitírselo	No, because he/she cannot afford it
PD080				3	No, per altres motius	No, por otras razones	No, for other reasons
PD080_F	Variable que indica si PD080 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PD080 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PD080 is complete, if it is missing or if it is not applicable in the record in question.				
PD080_F				1	Variable completada	Variable completada	Variable completed
PD080_F				97	No hi consta	No consta	No answer
PW010	Grau de satisfacció global amb la seva vida actualment (escala del 0 al 10)	Grado de satisfacción global con su vida en la actualidad (escala del 0 al 10)	Degree of overall satisfaction with your current life (scale from 0 to 10)				
PW010_F	Variable que indica si PW010 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PW010 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PW010 is complete, if it is missing or if it is not applicable in the record in question.				
PW010_F				1	Variable completada	Variable completada	Variable completed
PW010_F				97	No hi consta	No consta	No answer
PW191	Grau de confiança en la major part de les persones (escala del 0 al 10)	Grado de confianza en la mayor parte de las personas (escala del 0 al 10)	Degree of trust in most people (scale from 0 to 10)				
PW191_F	Variable que indica si PW191 està completa, si falta o si no és aplicable al registre en qüestió.	Variable que indica si PW191 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PW191 is complete, if it is missing or if it is not applicable in the record in question.				
PW191_F				1	Variable completada	Variable completada	Variable completed
PW191_F				97	No hi consta	No consta	No answer
PL230	A quin sector econòmic pertany l'empresa o organisme en què treballa actualment?	¿A qué sector de la economía pertenece la empresa u organismo en el que trabaja actualmente?	Which economic sector does the company or organization you currently work for belong to?				
PL230				1	Públic	Público	Public
PL230				2	Privat	Privado	Private
PL230				3	No ho sap/Mixte?	No sabe/¿Mixto?	Doesn't know/Mixed?
PL230_F	Variable que indica si PL230 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL230 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL230 is complete, if it is missing or if it is not applicable in the record in question.				
PL230_F				97	No hi consta	No consta	No answer
PL230_F				96	No aplicable (PL031 ≠ 1 o 2)	No aplicable (PL031 ≠ 1 o 2)	Not applicable (PL031 ≠ 1 or 2)
PL230_F				01	Variable completada	Variable completada	Variable completed
PW100	Grau de satisfacció global amb la feina actual	Grado de satisfacción global con su trabajo actual	Degree of overall satisfaction with his/her current work				
PW100				00	Gens satisfet	Nada satisfecho	Not satisfied at all
PW100				01	Grau 1	Grado 1	Degree 1
PW100				02	Grau 2	Grado 2	Degree 2
PW100				03	Grau 3	Grado 3	Degree 3
PW100				04	Grau 4	Grado 4	Degree 4
PW100				05	Grau 5	Grado 5	Degree 5
PW100				06	Grau 6	Grado 6	Degree 6
PW100				07	Grau 7	Grado 7	Degree 7
PW100				08	Grau 8	Grado 8	Degree 8
PW100				09	Grau 9	Grado 9	Degree 9
PW100				10	Plenament satisfet	Plenamente satisfecho	Fully satisfied
PW100_F	Variable que indica si PW100 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PW100 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PW100 is complete, if it is missing or if it is not applicable in the record in question.				
PW100_F				01	Variable completada	Variable completada	Variable completed
PW100_F				97	No hi consta	No consta	No answer
PL260	Quantes hores setmanals va treballar habitualment durant el 2022?	¿Cuántas horas semanales trabajó habitualmente durante 2022?	How many weekly hours did you habitually work during 2022?				
PL260_F	Variable que indica si PL260 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL260 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL260 is complete, if it is missing or if it is not applicable in the record in question.				
PL260_F				97	No hi consta	No consta	No answer
PL260_F				01	Variable completada	Variable completada	Variable completed
PL130	Nombre de persones que treballen a l'establiment	Número de personas que trabajan en el establecimiento	Number of people working in the establishment				
PL130				01	1 persona	1 persona	1 person
PL130				02	2 persones	2 personas	2 people
PL130				03	3 persones	3 personas	3 people
PL130				04	4 persones	4 personas	4 people
PL130				05	5 persones	5 personas	5 people
PL130				06	6 persones	6 personas	6 people
PL130				07	7 persones	7 personas	7 people
PL130				08	8 persones	8 personas	8 people
PL130				09	9 persones	9 personas	9 people
PL130				10	10 a 19 persones	10 a 19 personas	10 to 19 people
PL130				11	20 a 49 persones	20 a 49 personas	20 to 49 people
PL130				12	50 a 249 persones	50 a 249 personas	50 to 249 people
PL130				13	250 persones o més	250 personas o más	250 or more people
PL130				14	No ho sap, però menys d'11 persones	No sabe, pero menos de 11 personas	He/she does not know, but less than 11 people
PL130				15	No ho sap, però més de 10 persones	No sabe, pero más de 10 personas	He/she does not know, but more than 10 people
PL130_F	Variable que indica si PL130 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL130 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL130 is complete, if it is missing or if it is not applicable in the record in question.				
PL130_F				96	NA	NA	NA
PL130_F				97	No hi consta	No consta	No answer
PL130_F				01	Variable completada	Variable completada	Variable completed
PL035	La setmana passada, de dilluns a diumenge, vau fer alguna feina remunerada (en metàl·lic o en espècie) com a assalariat, pel vostre compte o com a ajuda familiar, encara que només fos per una hora, o vau tenir una feina de què vau estar absent temporalment?	La semana pasada, de lunes a domingo, ¿realizó algún trabajo remunerado (en metálico o en especie) como asalariado, por su cuenta o como ayuda familiar, aunque sólo haya sido por una hora, o tuvo un trabajo del que estuvo ausente temporalmente?	Last week, from Monday to Sunday, did you do any paid work (in cash or in kind) as a salaried employee, as a self-employed worker or as family allowance, even if it was only for one hour, or did you have a job from which you were temporarily absent?				
PL035				1	Sí	Sí	Yes
PL035				2	No	No	No
PL035_F	Variable que indica si PL035 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL035 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL035 is complete, if it is missing or if it is not applicable in the record in question.				
PL035_F				96	NA	NA	NA
PL035_F				97	No hi consta	No consta	No answer
PL035_F				01	Variable completada	Variable completada	Variable completed
PL025	Està disponible per treballar en les properes 2 setmanes?	¿Está disponible para trabajar en las próximas 2 semanas?	Are you available to work in the next 2 weeks?				
PL025				1	Sí	Sí	Yes
PL025				2	No	No	No
PL025_F	Variable que indica si PL025 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL025 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL025 is complete, if it is missing or if it is not applicable in the record in question.				
PL025_F				96	NA	NA	NA
PL025_F				97	No hi consta	No consta	No answer
PL025_F				01	Variable completada	Variable completada	Variable completed
PL020 	Va buscar una feina activament durant les 4 setmanes anteriors?	¿Buscó un trabajo activamente durante las 4 semanas anteriores?	Have you been actively looking for a job for the last 4 weeks?				
PL020 				1	Sí	Sí	Yes
PL020 				2	No	No	No
PL020_F	Variable que indica si PL020 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL020 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL020 is complete, if it is missing or if it is not applicable in the record in question.				
PL020_F				96	NA	NA	NA
PL020_F				97	No hi consta	No consta	No answer
PL020_F				01	Variable completada	Variable completada	Variable completed
PL120	Motiu per treballar menys de 30 hores (a la feina principal o en altres)	Motivo para trabajar menos de 30 horas (en trabajo principal o en otros)	Reason for working less than 30 hours (in the main job or others)				
PL120				1	Estudis o formació	Estudios o formación	Studies or training
PL120				2	Malaltia o discapacitat pròpia	Enfermedad o discapacidad propia	Own illness or disability
PL120				3	Vol trobar una feina de més hores però no ho aconsegueix o en la feina actual no pot	Desea encontrar un trabajo de más horas pero no lo consigue o en el trabajo actual no puede	He/she wants to find a job with more hours but do not manage to, or he/she cannot in his/her current job
PL120				4	No vol treballar més hores	No quiere trabajar más horas	He/she does not want to work more hours
PL120				5	El nombre d'hores de totes les feines es considera una feina a temps complet	El número de horas de todos los trabajos se considera un trabajo a tiempo completo	The number of hours of all jobs is considered a full-time job
PL120				6	Treball a la llar, cuidant nens o altres persones	Trabajo en el hogar, cuidando a niños o a otras personas	Homemaking, caring for children or other people
PL120				7	Altres motius	Otros motivos	Other reasons
PL120_F	Variable que indica si PL120 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL120 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL120 is complete, if it is missing or if it is not applicable in the record in question.				
PL120_F				96	NA	NA	NA
PL120_F				97	No hi consta	No consta	No answer
PL120_F				01	Variable completada	Variable completada	Variable completed
PL280	Durant el període en què heu estat aturat el 2022, quant de temps vau estar inscrit en una oficina pública d'ocupació?	Durante el periodo en el que ha estado desempleado en 2022, ¿cuánto tiempo estuvo inscrito en una oficina pública de empleo?	During the period you were unemployed in 2022, how long were you registered in a public employment office?				
PL280				1	Durant tot el període	Durante todo el periodo	During the whole period
PL280				2	Durant una part del període	Durante una parte del periodo	During part of the period
PL280				3	No va estar-hi inscrit en cap moment del període	No estuvo inscrito en ningún momento del periodo	I was not registered at any time during the period
PL280_F	Variable que indica si PL280 està completa, si falta o si no és aplicable al registre en qüestió	Variable que indica si PL280 está completa, si falta o si no es aplicable en el registro en cuestión.	Variable that indicates if PL280 is complete, if it is missing or if it is not applicable in the record in question.				
PL280_F				97	No hi consta	No consta	No answer
PL280_F				96	NA	NA	NA
PL280_F				01	Variable completada	Variable completada	Variable completed
