trimestre,comarques i Aran,concepte,sexe,estat,valor
T2/2021,Maresme,ingressos hospitalaris per cada 1.000 habitants,homes,,0.8
T2/2021,Maresme,ingressos hospitalaris per cada 1.000 habitants,dones,,0.5
T2/2021,Maresme,ingressos hospitalaris per cada 1.000 habitants,total,,0.6
T2/2021,Moianès,ingressos hospitalaris,homes,,20
T2/2021,Moianès,ingressos hospitalaris,dones,,17
T2/2021,Moianès,ingressos hospitalaris,total,,37
T2/2021,Moianès,ingressos hospitalaris per cada 1.000 habitants,homes,,2.8
T2/2021,Moianès,ingressos hospitalaris per cada 1.000 habitants,dones,,2.5
T2/2021,Moianès,ingressos hospitalaris per cada 1.000 habitants,total,,2.7
T2/2021,Montsià,ingressos hospitalaris,homes,,13
T2/2021,Montsià,ingressos hospitalaris,dones,,17
T2/2021,Montsià,ingressos hospitalaris,total,,30
T2/2021,Montsià,ingressos hospitalaris per cada 1.000 habitants,homes,,0.4
T2/2021,Montsià,ingressos hospitalaris per cada 1.000 habitants,dones,,0.5
T2/2021,Montsià,ingressos hospitalaris per cada 1.000 habitants,total,,0.4
T2/2021,Noguera,ingressos hospitalaris,homes,,44
T2/2021,Noguera,ingressos hospitalaris,dones,,18
T2/2021,Noguera,ingressos hospitalaris,total,,62
T2/2021,Noguera,ingressos hospitalaris per cada 1.000 habitants,homes,,2.2
T2/2021,Noguera,ingressos hospitalaris per cada 1.000 habitants,dones,,1.0
T2/2021,Noguera,ingressos hospitalaris per cada 1.000 habitants,total,,1.6
T2/2021,Osona,ingressos hospitalaris,homes,,108
T2/2021,Osona,ingressos hospitalaris,dones,,86
T2/2021,Osona,ingressos hospitalaris,total,,194
T2/2021,Osona,ingressos hospitalaris per cada 1.000 habitants,homes,,1.3
T2/2021,Osona,ingressos hospitalaris per cada 1.000 habitants,dones,,1.1
T2/2021,Osona,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T2/2021,Pallars Jussà,ingressos hospitalaris,homes,,10
T2/2021,Pallars Jussà,ingressos hospitalaris,dones,,6
T2/2021,Pallars Jussà,ingressos hospitalaris,total,,16
T2/2021,Pallars Jussà,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T2/2021,Pallars Jussà,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T2/2021,Pallars Jussà,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T2/2021,Pallars Sobirà,ingressos hospitalaris,homes,,20
T2/2021,Pallars Sobirà,ingressos hospitalaris,dones,,14
T2/2021,Pallars Sobirà,ingressos hospitalaris,total,,34
T2/2021,Pallars Sobirà,ingressos hospitalaris per cada 1.000 habitants,homes,,5.6
T2/2021,Pallars Sobirà,ingressos hospitalaris per cada 1.000 habitants,dones,,4.2
T2/2021,Pallars Sobirà,ingressos hospitalaris per cada 1.000 habitants,total,,4.9
T2/2021,Pla d'Urgell,ingressos hospitalaris,homes,,51
T2/2021,Pla d'Urgell,ingressos hospitalaris,dones,,24
T2/2021,Pla d'Urgell,ingressos hospitalaris,total,,75
T2/2021,Pla d'Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,2.7
T2/2021,Pla d'Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,1.3
T2/2021,Pla d'Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,2.0
T2/2021,Pla de l'Estany,ingressos hospitalaris,homes,,12
T2/2021,Pla de l'Estany,ingressos hospitalaris,dones,,6
T2/2021,Pla de l'Estany,ingressos hospitalaris,total,,18
T2/2021,Pla de l'Estany,ingressos hospitalaris per cada 1.000 habitants,homes,,0.7
T2/2021,Pla de l'Estany,ingressos hospitalaris per cada 1.000 habitants,dones,,0.4
T2/2021,Pla de l'Estany,ingressos hospitalaris per cada 1.000 habitants,total,,0.6
T2/2021,Priorat,ingressos hospitalaris,homes,,2
T2/2021,Priorat,ingressos hospitalaris,dones,,2
T2/2021,Priorat,ingressos hospitalaris,total,,4
T2/2021,Priorat,ingressos hospitalaris per cada 1.000 habitants,homes,,0.4
T2/2021,Priorat,ingressos hospitalaris per cada 1.000 habitants,dones,,0.5
T2/2021,Priorat,ingressos hospitalaris per cada 1.000 habitants,total,,0.4
T2/2021,Ribera d'Ebre,ingressos hospitalaris,homes,,11
T2/2021,Ribera d'Ebre,ingressos hospitalaris,dones,,7
T2/2021,Ribera d'Ebre,ingressos hospitalaris,total,,18
T2/2021,Ribera d'Ebre,ingressos hospitalaris per cada 1.000 habitants,homes,,1.0
T2/2021,Ribera d'Ebre,ingressos hospitalaris per cada 1.000 habitants,dones,,0.7
T2/2021,Ribera d'Ebre,ingressos hospitalaris per cada 1.000 habitants,total,,0.8
T2/2021,Ripollès,ingressos hospitalaris,homes,,4
T2/2021,Ripollès,ingressos hospitalaris,dones,,4
T2/2021,Ripollès,ingressos hospitalaris,total,,8
T2/2021,Ripollès,ingressos hospitalaris per cada 1.000 habitants,homes,,0.3
T2/2021,Ripollès,ingressos hospitalaris per cada 1.000 habitants,dones,,0.3
T2/2021,Ripollès,ingressos hospitalaris per cada 1.000 habitants,total,,0.3
T2/2021,Segarra,ingressos hospitalaris,homes,,19
T2/2021,Segarra,ingressos hospitalaris,dones,,9
T2/2021,Segarra,ingressos hospitalaris,total,,28
T2/2021,Segarra,ingressos hospitalaris per cada 1.000 habitants,homes,,1.6
T2/2021,Segarra,ingressos hospitalaris per cada 1.000 habitants,dones,,0.8
T2/2021,Segarra,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T2/2021,Segrià,ingressos hospitalaris,homes,,197
T2/2021,Segrià,ingressos hospitalaris,dones,,131
T2/2021,Segrià,ingressos hospitalaris,total,,328
T2/2021,Segrià,ingressos hospitalaris per cada 1.000 habitants,homes,,1.9
T2/2021,Segrià,ingressos hospitalaris per cada 1.000 habitants,dones,,1.3
T2/2021,Segrià,ingressos hospitalaris per cada 1.000 habitants,total,,1.6
T2/2021,Selva,ingressos hospitalaris,homes,,89
T2/2021,Selva,ingressos hospitalaris,dones,,57
T2/2021,Selva,ingressos hospitalaris,total,,146
T2/2021,Selva,ingressos hospitalaris per cada 1.000 habitants,homes,,1.0
T2/2021,Selva,ingressos hospitalaris per cada 1.000 habitants,dones,,0.7
T2/2021,Selva,ingressos hospitalaris per cada 1.000 habitants,total,,0.9
T2/2021,Solsonès,ingressos hospitalaris,homes,,34
T2/2021,Solsonès,ingressos hospitalaris,dones,,15
T2/2021,Solsonès,ingressos hospitalaris,total,,49
T2/2021,Solsonès,ingressos hospitalaris per cada 1.000 habitants,homes,,4.9
T2/2021,Solsonès,ingressos hospitalaris per cada 1.000 habitants,dones,,2.2
T2/2021,Solsonès,ingressos hospitalaris per cada 1.000 habitants,total,,3.6
T2/2021,Tarragonès,ingressos hospitalaris,homes,,135
T2/2021,Tarragonès,ingressos hospitalaris,dones,,88
T2/2021,Tarragonès,ingressos hospitalaris,total,,223
T2/2021,Tarragonès,ingressos hospitalaris per cada 1.000 habitants,homes,,1.0
T2/2021,Tarragonès,ingressos hospitalaris per cada 1.000 habitants,dones,,0.7
T2/2021,Tarragonès,ingressos hospitalaris per cada 1.000 habitants,total,,0.8
T2/2021,Terra Alta,ingressos hospitalaris,homes,,7
T2/2021,Terra Alta,ingressos hospitalaris,dones,,5
T2/2021,Terra Alta,ingressos hospitalaris,total,,12
T2/2021,Terra Alta,ingressos hospitalaris per cada 1.000 habitants,homes,,1.2
T2/2021,Terra Alta,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T2/2021,Terra Alta,ingressos hospitalaris per cada 1.000 habitants,total,,1.1
T2/2021,Urgell,ingressos hospitalaris,homes,,32
T2/2021,Urgell,ingressos hospitalaris,dones,,24
T2/2021,Urgell,ingressos hospitalaris,total,,56
T2/2021,Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,1.7
T2/2021,Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,1.3
T2/2021,Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,1.5
T2/2021,Vallès Occidental,ingressos hospitalaris,homes,,772
T2/2021,Vallès Occidental,ingressos hospitalaris,dones,,639
T2/2021,Vallès Occidental,ingressos hospitalaris,total,,1411
T2/2021,Vallès Occidental,ingressos hospitalaris per cada 1.000 habitants,homes,,1.7
T2/2021,Vallès Occidental,ingressos hospitalaris per cada 1.000 habitants,dones,,1.3
T2/2021,Vallès Occidental,ingressos hospitalaris per cada 1.000 habitants,total,,1.5
T2/2021,Vallès Oriental,ingressos hospitalaris,homes,,288
T2/2021,Vallès Oriental,ingressos hospitalaris,dones,,240
T2/2021,Vallès Oriental,ingressos hospitalaris,total,,528
T2/2021,Vallès Oriental,ingressos hospitalaris per cada 1.000 habitants,homes,,1.4
T2/2021,Vallès Oriental,ingressos hospitalaris per cada 1.000 habitants,dones,,1.2
T2/2021,Vallès Oriental,ingressos hospitalaris per cada 1.000 habitants,total,,1.3
T2/2021,Catalunya,ingressos hospitalaris,homes,,5355
T2/2021,Catalunya,ingressos hospitalaris,dones,,3961
T2/2021,Catalunya,ingressos hospitalaris,total,,9952
T2/2021,Catalunya,ingressos hospitalaris per cada 1.000 habitants,homes,,1.4
T2/2021,Catalunya,ingressos hospitalaris per cada 1.000 habitants,dones,,1.0
T2/2021,Catalunya,ingressos hospitalaris per cada 1.000 habitants,total,,1.3
T3/2021,Alt Camp,ingressos hospitalaris,homes,,46
T3/2021,Alt Camp,ingressos hospitalaris,dones,,35
T3/2021,Alt Camp,ingressos hospitalaris,total,,81
T3/2021,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T3/2021,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,dones,,1.6
T3/2021,Alt Camp,ingressos hospitalaris per cada 1.000 habitants,total,,1.8
T3/2021,Alt Empordà,ingressos hospitalaris,homes,,110
T3/2021,Alt Empordà,ingressos hospitalaris,dones,,107
T3/2021,Alt Empordà,ingressos hospitalaris,total,,217
T3/2021,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,homes,,1.6
T3/2021,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.5
T3/2021,Alt Empordà,ingressos hospitalaris per cada 1.000 habitants,total,,1.6
T3/2021,Alt Penedès,ingressos hospitalaris,homes,,169
T3/2021,Alt Penedès,ingressos hospitalaris,dones,,139
T3/2021,Alt Penedès,ingressos hospitalaris,total,,308
T3/2021,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,homes,,3.1
T3/2021,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,dones,,2.5
T3/2021,Alt Penedès,ingressos hospitalaris per cada 1.000 habitants,total,,2.8
T3/2021,Alt Urgell,ingressos hospitalaris,homes,,11
T3/2021,Alt Urgell,ingressos hospitalaris,dones,,15
T3/2021,Alt Urgell,ingressos hospitalaris,total,,26
T3/2021,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,1.1
T3/2021,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,1.5
T3/2021,Alt Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,1.3
T3/2021,Alta Ribagorça,ingressos hospitalaris,homes,,2
T3/2021,Alta Ribagorça,ingressos hospitalaris,dones,,0
T3/2021,Alta Ribagorça,ingressos hospitalaris,total,,2
T3/2021,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,homes,,1.0
T3/2021,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,dones,,0.0
T3/2021,Alta Ribagorça,ingressos hospitalaris per cada 1.000 habitants,total,,0.5
T3/2021,Anoia,ingressos hospitalaris,homes,,85
T3/2021,Anoia,ingressos hospitalaris,dones,,78
T3/2021,Anoia,ingressos hospitalaris,total,,163
T3/2021,Anoia,ingressos hospitalaris per cada 1.000 habitants,homes,,1.4
T3/2021,Anoia,ingressos hospitalaris per cada 1.000 habitants,dones,,1.3
T3/2021,Anoia,ingressos hospitalaris per cada 1.000 habitants,total,,1.3
T3/2021,Aran,ingressos hospitalaris,homes,,1
T3/2021,Aran,ingressos hospitalaris,dones,,4
T3/2021,Aran,ingressos hospitalaris,total,,5
T3/2021,Aran,ingressos hospitalaris per cada 1.000 habitants,homes,,0.2
T3/2021,Aran,ingressos hospitalaris per cada 1.000 habitants,dones,,0.8
T3/2021,Aran,ingressos hospitalaris per cada 1.000 habitants,total,,0.5
T3/2021,Bages,ingressos hospitalaris,homes,,361
T3/2021,Bages,ingressos hospitalaris,dones,,343
T3/2021,Bages,ingressos hospitalaris,total,,704
T3/2021,Bages,ingressos hospitalaris per cada 1.000 habitants,homes,,4.1
T3/2021,Bages,ingressos hospitalaris per cada 1.000 habitants,dones,,3.8
T3/2021,Bages,ingressos hospitalaris per cada 1.000 habitants,total,,3.9
T3/2021,Baix Camp,ingressos hospitalaris,homes,,167
T3/2021,Baix Camp,ingressos hospitalaris,dones,,129
T3/2021,Baix Camp,ingressos hospitalaris,total,,296
T3/2021,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,homes,,1.7
T3/2021,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,dones,,1.3
T3/2021,Baix Camp,ingressos hospitalaris per cada 1.000 habitants,total,,1.5
T3/2021,Baix Ebre,ingressos hospitalaris,homes,,43
T3/2021,Baix Ebre,ingressos hospitalaris,dones,,20
T3/2021,Baix Ebre,ingressos hospitalaris,total,,63
T3/2021,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,homes,,1.1
T3/2021,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,dones,,0.5
T3/2021,Baix Ebre,ingressos hospitalaris per cada 1.000 habitants,total,,0.8
T3/2021,Baix Empordà,ingressos hospitalaris,homes,,133
T3/2021,Baix Empordà,ingressos hospitalaris,dones,,98
T3/2021,Baix Empordà,ingressos hospitalaris,total,,231
T3/2021,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T3/2021,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.5
T3/2021,Baix Empordà,ingressos hospitalaris per cada 1.000 habitants,total,,1.7
T3/2021,Baix Llobregat,ingressos hospitalaris,homes,,696
T3/2021,Baix Llobregat,ingressos hospitalaris,dones,,502
T3/2021,Baix Llobregat,ingressos hospitalaris,total,,1198
T3/2021,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,homes,,1.7
T3/2021,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,dones,,1.2
T3/2021,Baix Llobregat,ingressos hospitalaris per cada 1.000 habitants,total,,1.4
T3/2021,Baix Penedès,ingressos hospitalaris,homes,,97
T3/2021,Baix Penedès,ingressos hospitalaris,dones,,55
T3/2021,Baix Penedès,ingressos hospitalaris,total,,152
T3/2021,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,homes,,1.8
T3/2021,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,dones,,1.0
T3/2021,Baix Penedès,ingressos hospitalaris per cada 1.000 habitants,total,,1.4
T3/2021,Barcelonès,ingressos hospitalaris,homes,,2365
T3/2021,Barcelonès,ingressos hospitalaris,dones,,1808
T3/2021,Barcelonès,ingressos hospitalaris,total,,4173
T3/2021,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,homes,,2.2
T3/2021,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,dones,,1.5
T3/2021,Barcelonès,ingressos hospitalaris per cada 1.000 habitants,total,,1.8
T3/2021,Berguedà,ingressos hospitalaris,homes,,37
T3/2021,Berguedà,ingressos hospitalaris,dones,,26
T3/2021,Berguedà,ingressos hospitalaris,total,,63
T3/2021,Berguedà,ingressos hospitalaris per cada 1.000 habitants,homes,,1.9
T3/2021,Berguedà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.3
T3/2021,Berguedà,ingressos hospitalaris per cada 1.000 habitants,total,,1.6
T3/2021,Cerdanya,ingressos hospitalaris,homes,,11
T3/2021,Cerdanya,ingressos hospitalaris,dones,,9
T3/2021,Cerdanya,ingressos hospitalaris,total,,20
T3/2021,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,homes,,1.2
T3/2021,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,dones,,1.0
T3/2021,Cerdanya,ingressos hospitalaris per cada 1.000 habitants,total,,1.1
T3/2021,Conca de Barberà,ingressos hospitalaris,homes,,9
T3/2021,Conca de Barberà,ingressos hospitalaris,dones,,9
T3/2021,Conca de Barberà,ingressos hospitalaris,total,,18
T3/2021,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,homes,,0.9
T3/2021,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T3/2021,Conca de Barberà,ingressos hospitalaris per cada 1.000 habitants,total,,0.9
T3/2021,Garraf,ingressos hospitalaris,homes,,147
T3/2021,Garraf,ingressos hospitalaris,dones,,75
T3/2021,Garraf,ingressos hospitalaris,total,,222
T3/2021,Garraf,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T3/2021,Garraf,ingressos hospitalaris per cada 1.000 habitants,dones,,1.0
T3/2021,Garraf,ingressos hospitalaris per cada 1.000 habitants,total,,1.5
T3/2021,Garrigues,ingressos hospitalaris,homes,,10
T3/2021,Garrigues,ingressos hospitalaris,dones,,9
T3/2021,Garrigues,ingressos hospitalaris,total,,19
T3/2021,Garrigues,ingressos hospitalaris per cada 1.000 habitants,homes,,1.0
T3/2021,Garrigues,ingressos hospitalaris per cada 1.000 habitants,dones,,1.0
T3/2021,Garrigues,ingressos hospitalaris per cada 1.000 habitants,total,,1.0
T3/2021,Garrotxa,ingressos hospitalaris,homes,,4
T3/2021,Garrotxa,ingressos hospitalaris,dones,,6
T3/2021,Garrotxa,ingressos hospitalaris,total,,10
T3/2021,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,homes,,0.1
T3/2021,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,dones,,0.2
T3/2021,Garrotxa,ingressos hospitalaris per cada 1.000 habitants,total,,0.2
T3/2021,Gironès,ingressos hospitalaris,homes,,173
T3/2021,Gironès,ingressos hospitalaris,dones,,169
T3/2021,Gironès,ingressos hospitalaris,total,,342
T3/2021,Gironès,ingressos hospitalaris per cada 1.000 habitants,homes,,1.8
T3/2021,Gironès,ingressos hospitalaris per cada 1.000 habitants,dones,,1.7
T3/2021,Gironès,ingressos hospitalaris per cada 1.000 habitants,total,,1.8
T3/2021,Maresme,ingressos hospitalaris,homes,,317
T3/2021,Maresme,ingressos hospitalaris,dones,,241
T3/2021,Maresme,ingressos hospitalaris,total,,558
T3/2021,Maresme,ingressos hospitalaris per cada 1.000 habitants,homes,,1.4
T3/2021,Maresme,ingressos hospitalaris per cada 1.000 habitants,dones,,1.0
T3/2021,Maresme,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T3/2021,Moianès,ingressos hospitalaris,homes,,18
T3/2021,Moianès,ingressos hospitalaris,dones,,19
T3/2021,Moianès,ingressos hospitalaris,total,,37
T3/2021,Moianès,ingressos hospitalaris per cada 1.000 habitants,homes,,2.5
T3/2021,Moianès,ingressos hospitalaris per cada 1.000 habitants,dones,,2.8
T3/2021,Moianès,ingressos hospitalaris per cada 1.000 habitants,total,,2.7
T3/2021,Montsià,ingressos hospitalaris,homes,,30
T3/2021,Montsià,ingressos hospitalaris,dones,,18
T3/2021,Montsià,ingressos hospitalaris,total,,48
T3/2021,Montsià,ingressos hospitalaris per cada 1.000 habitants,homes,,0.9
T3/2021,Montsià,ingressos hospitalaris per cada 1.000 habitants,dones,,0.5
T3/2021,Montsià,ingressos hospitalaris per cada 1.000 habitants,total,,0.7
T3/2021,Noguera,ingressos hospitalaris,homes,,29
T3/2021,Noguera,ingressos hospitalaris,dones,,26
T3/2021,Noguera,ingressos hospitalaris,total,,55
T3/2021,Noguera,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T3/2021,Noguera,ingressos hospitalaris per cada 1.000 habitants,dones,,1.4
T3/2021,Noguera,ingressos hospitalaris per cada 1.000 habitants,total,,1.4
T3/2021,Osona,ingressos hospitalaris,homes,,64
T3/2021,Osona,ingressos hospitalaris,dones,,71
T3/2021,Osona,ingressos hospitalaris,total,,135
T3/2021,Osona,ingressos hospitalaris per cada 1.000 habitants,homes,,0.8
T3/2021,Osona,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T3/2021,Osona,ingressos hospitalaris per cada 1.000 habitants,total,,0.8
T3/2021,Pallars Jussà,ingressos hospitalaris,homes,,10
T3/2021,Pallars Jussà,ingressos hospitalaris,dones,,11
T3/2021,Pallars Jussà,ingressos hospitalaris,total,,21
T3/2021,Pallars Jussà,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T3/2021,Pallars Jussà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.7
T3/2021,Pallars Jussà,ingressos hospitalaris per cada 1.000 habitants,total,,1.6
T3/2021,Pallars Sobirà,ingressos hospitalaris,homes,,12
T3/2021,Pallars Sobirà,ingressos hospitalaris,dones,,4
T3/2021,Pallars Sobirà,ingressos hospitalaris,total,,16
T3/2021,Pallars Sobirà,ingressos hospitalaris per cada 1.000 habitants,homes,,3.4
T3/2021,Pallars Sobirà,ingressos hospitalaris per cada 1.000 habitants,dones,,1.2
T3/2021,Pallars Sobirà,ingressos hospitalaris per cada 1.000 habitants,total,,2.3
T3/2021,Pla d'Urgell,ingressos hospitalaris,homes,,18
T3/2021,Pla d'Urgell,ingressos hospitalaris,dones,,25
T3/2021,Pla d'Urgell,ingressos hospitalaris,total,,43
T3/2021,Pla d'Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,0.9
T3/2021,Pla d'Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,1.4
T3/2021,Pla d'Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T3/2021,Pla de l'Estany,ingressos hospitalaris,homes,,20
T3/2021,Pla de l'Estany,ingressos hospitalaris,dones,,18
T3/2021,Pla de l'Estany,ingressos hospitalaris,total,,38
T3/2021,Pla de l'Estany,ingressos hospitalaris per cada 1.000 habitants,homes,,1.2
T3/2021,Pla de l'Estany,ingressos hospitalaris per cada 1.000 habitants,dones,,1.1
T3/2021,Pla de l'Estany,ingressos hospitalaris per cada 1.000 habitants,total,,1.2
T3/2021,Priorat,ingressos hospitalaris,homes,,4
T3/2021,Priorat,ingressos hospitalaris,dones,,4
T3/2021,Priorat,ingressos hospitalaris,total,,8
T3/2021,Priorat,ingressos hospitalaris per cada 1.000 habitants,homes,,0.8
T3/2021,Priorat,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T3/2021,Priorat,ingressos hospitalaris per cada 1.000 habitants,total,,0.9
T3/2021,Ribera d'Ebre,ingressos hospitalaris,homes,,8
T3/2021,Ribera d'Ebre,ingressos hospitalaris,dones,,5
T3/2021,Ribera d'Ebre,ingressos hospitalaris,total,,13
T3/2021,Ribera d'Ebre,ingressos hospitalaris per cada 1.000 habitants,homes,,0.7
T3/2021,Ribera d'Ebre,ingressos hospitalaris per cada 1.000 habitants,dones,,0.5
T3/2021,Ribera d'Ebre,ingressos hospitalaris per cada 1.000 habitants,total,,0.6
T3/2021,Ripollès,ingressos hospitalaris,homes,,2
T3/2021,Ripollès,ingressos hospitalaris,dones,,1
T3/2021,Ripollès,ingressos hospitalaris,total,,3
T3/2021,Ripollès,ingressos hospitalaris per cada 1.000 habitants,homes,,0.2
T3/2021,Ripollès,ingressos hospitalaris per cada 1.000 habitants,dones,,0.1
T3/2021,Ripollès,ingressos hospitalaris per cada 1.000 habitants,total,,0.1
T3/2021,Segarra,ingressos hospitalaris,homes,,17
T3/2021,Segarra,ingressos hospitalaris,dones,,9
T3/2021,Segarra,ingressos hospitalaris,total,,26
T3/2021,Segarra,ingressos hospitalaris per cada 1.000 habitants,homes,,1.4
T3/2021,Segarra,ingressos hospitalaris per cada 1.000 habitants,dones,,0.8
T3/2021,Segarra,ingressos hospitalaris per cada 1.000 habitants,total,,1.1
T3/2021,Segrià,ingressos hospitalaris,homes,,127
T3/2021,Segrià,ingressos hospitalaris,dones,,95
T3/2021,Segrià,ingressos hospitalaris,total,,222
T3/2021,Segrià,ingressos hospitalaris per cada 1.000 habitants,homes,,1.2
T3/2021,Segrià,ingressos hospitalaris per cada 1.000 habitants,dones,,0.9
T3/2021,Segrià,ingressos hospitalaris per cada 1.000 habitants,total,,1.1
T3/2021,Selva,ingressos hospitalaris,homes,,133
T3/2021,Selva,ingressos hospitalaris,dones,,91
T3/2021,Selva,ingressos hospitalaris,total,,224
T3/2021,Selva,ingressos hospitalaris per cada 1.000 habitants,homes,,1.5
T3/2021,Selva,ingressos hospitalaris per cada 1.000 habitants,dones,,1.1
T3/2021,Selva,ingressos hospitalaris per cada 1.000 habitants,total,,1.3
T3/2021,Solsonès,ingressos hospitalaris,homes,,13
T3/2021,Solsonès,ingressos hospitalaris,dones,,12
T3/2021,Solsonès,ingressos hospitalaris,total,,25
T3/2021,Solsonès,ingressos hospitalaris per cada 1.000 habitants,homes,,1.9
T3/2021,Solsonès,ingressos hospitalaris per cada 1.000 habitants,dones,,1.8
T3/2021,Solsonès,ingressos hospitalaris per cada 1.000 habitants,total,,1.8
T3/2021,Tarragonès,ingressos hospitalaris,homes,,180
T3/2021,Tarragonès,ingressos hospitalaris,dones,,149
T3/2021,Tarragonès,ingressos hospitalaris,total,,329
T3/2021,Tarragonès,ingressos hospitalaris per cada 1.000 habitants,homes,,1.4
T3/2021,Tarragonès,ingressos hospitalaris per cada 1.000 habitants,dones,,1.1
T3/2021,Tarragonès,ingressos hospitalaris per cada 1.000 habitants,total,,1.3
T3/2021,Terra Alta,ingressos hospitalaris,homes,,5
T3/2021,Terra Alta,ingressos hospitalaris,dones,,2
T3/2021,Terra Alta,ingressos hospitalaris,total,,7
T3/2021,Terra Alta,ingressos hospitalaris per cada 1.000 habitants,homes,,0.9
T3/2021,Terra Alta,ingressos hospitalaris per cada 1.000 habitants,dones,,0.4
T3/2021,Terra Alta,ingressos hospitalaris per cada 1.000 habitants,total,,0.6
T3/2021,Urgell,ingressos hospitalaris,homes,,30
T3/2021,Urgell,ingressos hospitalaris,dones,,21
T3/2021,Urgell,ingressos hospitalaris,total,,51
T3/2021,Urgell,ingressos hospitalaris per cada 1.000 habitants,homes,,1.6
T3/2021,Urgell,ingressos hospitalaris per cada 1.000 habitants,dones,,1.2
T3/2021,Urgell,ingressos hospitalaris per cada 1.000 habitants,total,,1.4
T3/2021,Vallès Occidental,ingressos hospitalaris,homes,,743
T3/2021,Vallès Occidental,ingressos hospitalaris,dones,,650
T3/2021,Vallès Occidental,ingressos hospitalaris,total,,1393
T3/2021,Vallès Occidental,ingressos hospitalaris per cada 1.000 habitants,homes,,1.6
T3/2021,Vallès Occidental,ingressos hospitalaris per cada 1.000 habitants,dones,,1.4
T3/2021,Vallès Occidental,ingressos hospitalaris per cada 1.000 habitants,total,,1.5
T3/2021,Vallès Oriental,ingressos hospitalaris,homes,,410
T3/2021,Vallès Oriental,ingressos hospitalaris,dones,,349
T3/2021,Vallès Oriental,ingressos hospitalaris,total,,759
T3/2021,Vallès Oriental,ingressos hospitalaris per cada 1.000 habitants,homes,,2.0
T3/2021,Vallès Oriental,ingressos hospitalaris per cada 1.000 habitants,dones,,1.7
T3/2021,Vallès Oriental,ingressos hospitalaris per cada 1.000 habitants,total,,1.8
T3/2021,Catalunya,ingressos hospitalaris,homes,,6867
T3/2021,Catalunya,ingressos hospitalaris,dones,,5457
T3/2021,Catalunya,ingressos hospitalaris,total,,13155
T3/2021,Catalunya,ingressos hospitalaris per cada 1.000 habitants,homes,,1.8
T3/2021,Catalunya,ingressos hospitalaris per cada 1.000 habitants,dones,,1.4
T3/2021,Catalunya,ingressos hospitalaris per cada 1.000 habitants,total,,1.7
