trimestre,comarques i Aran,concepte,sexe,estat,valor
T2/2021,Garraf,defuncions,dones,,2
T2/2021,Garraf,defuncions,total,,4
T2/2021,Garraf,defuncions per cada 1.000 habitants,homes,,0.0
T2/2021,Garraf,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Garraf,defuncions per cada 1.000 habitants,total,,0.0
T2/2021,Garrigues,defuncions,homes,,1
T2/2021,Garrigues,defuncions,dones,,0
T2/2021,Garrigues,defuncions,total,,1
T2/2021,Garrigues,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Garrigues,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Garrigues,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Garrotxa,defuncions,homes,,12
T2/2021,Garrotxa,defuncions,dones,,6
T2/2021,Garrotxa,defuncions,total,,18
T2/2021,Garrotxa,defuncions per cada 1.000 habitants,homes,,0.4
T2/2021,Garrotxa,defuncions per cada 1.000 habitants,dones,,0.2
T2/2021,Garrotxa,defuncions per cada 1.000 habitants,total,,0.3
T2/2021,Gironès,defuncions,homes,,12
T2/2021,Gironès,defuncions,dones,,4
T2/2021,Gironès,defuncions,total,,16
T2/2021,Gironès,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Gironès,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Gironès,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Maresme,defuncions,homes,,20
T2/2021,Maresme,defuncions,dones,,15
T2/2021,Maresme,defuncions,total,,35
T2/2021,Maresme,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Maresme,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Maresme,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Moianès,defuncions,homes,,2
T2/2021,Moianès,defuncions,dones,,0
T2/2021,Moianès,defuncions,total,,2
T2/2021,Moianès,defuncions per cada 1.000 habitants,homes,,0.3
T2/2021,Moianès,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Moianès,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Montsià,defuncions,homes,,0
T2/2021,Montsià,defuncions,dones,,0
T2/2021,Montsià,defuncions,total,,0
T2/2021,Montsià,defuncions per cada 1.000 habitants,homes,,0.0
T2/2021,Montsià,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Montsià,defuncions per cada 1.000 habitants,total,,0.0
T2/2021,Noguera,defuncions,homes,,9
T2/2021,Noguera,defuncions,dones,,0
T2/2021,Noguera,defuncions,total,,9
T2/2021,Noguera,defuncions per cada 1.000 habitants,homes,,0.5
T2/2021,Noguera,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Noguera,defuncions per cada 1.000 habitants,total,,0.2
T2/2021,Osona,defuncions,homes,,21
T2/2021,Osona,defuncions,dones,,18
T2/2021,Osona,defuncions,total,,39
T2/2021,Osona,defuncions per cada 1.000 habitants,homes,,0.3
T2/2021,Osona,defuncions per cada 1.000 habitants,dones,,0.2
T2/2021,Osona,defuncions per cada 1.000 habitants,total,,0.2
T2/2021,Pallars Jussà,defuncions,homes,,0
T2/2021,Pallars Jussà,defuncions,dones,,1
T2/2021,Pallars Jussà,defuncions,total,,1
T2/2021,Pallars Jussà,defuncions per cada 1.000 habitants,homes,,0.0
T2/2021,Pallars Jussà,defuncions per cada 1.000 habitants,dones,,0.2
T2/2021,Pallars Jussà,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Pallars Sobirà,defuncions,homes,,0
T2/2021,Pallars Sobirà,defuncions,dones,,0
T2/2021,Pallars Sobirà,defuncions,total,,0
T2/2021,Pallars Sobirà,defuncions per cada 1.000 habitants,homes,,0.0
T2/2021,Pallars Sobirà,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Pallars Sobirà,defuncions per cada 1.000 habitants,total,,0.0
T2/2021,Pla d'Urgell,defuncions,homes,,3
T2/2021,Pla d'Urgell,defuncions,dones,,2
T2/2021,Pla d'Urgell,defuncions,total,,5
T2/2021,Pla d'Urgell,defuncions per cada 1.000 habitants,homes,,0.2
T2/2021,Pla d'Urgell,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Pla d'Urgell,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Pla de l'Estany,defuncions,homes,,2
T2/2021,Pla de l'Estany,defuncions,dones,,2
T2/2021,Pla de l'Estany,defuncions,total,,4
T2/2021,Pla de l'Estany,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Pla de l'Estany,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Pla de l'Estany,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Priorat,defuncions,homes,,0
T2/2021,Priorat,defuncions,dones,,0
T2/2021,Priorat,defuncions,total,,0
T2/2021,Priorat,defuncions per cada 1.000 habitants,homes,,0.0
T2/2021,Priorat,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Priorat,defuncions per cada 1.000 habitants,total,,0.0
T2/2021,Ribera d'Ebre,defuncions,homes,,1
T2/2021,Ribera d'Ebre,defuncions,dones,,1
T2/2021,Ribera d'Ebre,defuncions,total,,2
T2/2021,Ribera d'Ebre,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Ribera d'Ebre,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Ribera d'Ebre,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Ripollès,defuncions,homes,,1
T2/2021,Ripollès,defuncions,dones,,1
T2/2021,Ripollès,defuncions,total,,2
T2/2021,Ripollès,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Ripollès,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Ripollès,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Segarra,defuncions,homes,,1
T2/2021,Segarra,defuncions,dones,,1
T2/2021,Segarra,defuncions,total,,2
T2/2021,Segarra,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Segarra,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Segarra,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Segrià,defuncions,homes,,17
T2/2021,Segrià,defuncions,dones,,10
T2/2021,Segrià,defuncions,total,,27
T2/2021,Segrià,defuncions per cada 1.000 habitants,homes,,0.2
T2/2021,Segrià,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Segrià,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Selva,defuncions,homes,,13
T2/2021,Selva,defuncions,dones,,4
T2/2021,Selva,defuncions,total,,17
T2/2021,Selva,defuncions per cada 1.000 habitants,homes,,0.2
T2/2021,Selva,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Selva,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Solsonès,defuncions,homes,,0
T2/2021,Solsonès,defuncions,dones,,1
T2/2021,Solsonès,defuncions,total,,1
T2/2021,Solsonès,defuncions per cada 1.000 habitants,homes,,0.0
T2/2021,Solsonès,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Solsonès,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Tarragonès,defuncions,homes,,11
T2/2021,Tarragonès,defuncions,dones,,6
T2/2021,Tarragonès,defuncions,total,,17
T2/2021,Tarragonès,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Tarragonès,defuncions per cada 1.000 habitants,dones,,0.0
T2/2021,Tarragonès,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Terra Alta,defuncions,homes,,2
T2/2021,Terra Alta,defuncions,dones,,1
T2/2021,Terra Alta,defuncions,total,,3
T2/2021,Terra Alta,defuncions per cada 1.000 habitants,homes,,0.3
T2/2021,Terra Alta,defuncions per cada 1.000 habitants,dones,,0.2
T2/2021,Terra Alta,defuncions per cada 1.000 habitants,total,,0.3
T2/2021,Urgell,defuncions,homes,,4
T2/2021,Urgell,defuncions,dones,,1
T2/2021,Urgell,defuncions,total,,5
T2/2021,Urgell,defuncions per cada 1.000 habitants,homes,,0.2
T2/2021,Urgell,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Urgell,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Vallès Occidental,defuncions,homes,,72
T2/2021,Vallès Occidental,defuncions,dones,,51
T2/2021,Vallès Occidental,defuncions,total,,123
T2/2021,Vallès Occidental,defuncions per cada 1.000 habitants,homes,,0.2
T2/2021,Vallès Occidental,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Vallès Occidental,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Vallès Oriental,defuncions,homes,,21
T2/2021,Vallès Oriental,defuncions,dones,,12
T2/2021,Vallès Oriental,defuncions,total,,33
T2/2021,Vallès Oriental,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Vallès Oriental,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Vallès Oriental,defuncions per cada 1.000 habitants,total,,0.1
T2/2021,Catalunya,defuncions,homes,,529
T2/2021,Catalunya,defuncions,dones,,390
T2/2021,Catalunya,defuncions,total,,924
T2/2021,Catalunya,defuncions per cada 1.000 habitants,homes,,0.1
T2/2021,Catalunya,defuncions per cada 1.000 habitants,dones,,0.1
T2/2021,Catalunya,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Alt Camp,defuncions,homes,,6
T3/2021,Alt Camp,defuncions,dones,,5
T3/2021,Alt Camp,defuncions,total,,11
T3/2021,Alt Camp,defuncions per cada 1.000 habitants,homes,,0.3
T3/2021,Alt Camp,defuncions per cada 1.000 habitants,dones,,0.2
T3/2021,Alt Camp,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Alt Empordà,defuncions,homes,,9
T3/2021,Alt Empordà,defuncions,dones,,6
T3/2021,Alt Empordà,defuncions,total,,15
T3/2021,Alt Empordà,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Alt Empordà,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Alt Empordà,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Alt Penedès,defuncions,homes,,6
T3/2021,Alt Penedès,defuncions,dones,,7
T3/2021,Alt Penedès,defuncions,total,,13
T3/2021,Alt Penedès,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Alt Penedès,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Alt Penedès,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Alt Urgell,defuncions,homes,,1
T3/2021,Alt Urgell,defuncions,dones,,2
T3/2021,Alt Urgell,defuncions,total,,3
T3/2021,Alt Urgell,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Alt Urgell,defuncions per cada 1.000 habitants,dones,,0.2
T3/2021,Alt Urgell,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Alta Ribagorça,defuncions,homes,,0
T3/2021,Alta Ribagorça,defuncions,dones,,0
T3/2021,Alta Ribagorça,defuncions,total,,0
T3/2021,Alta Ribagorça,defuncions per cada 1.000 habitants,homes,,0.0
T3/2021,Alta Ribagorça,defuncions per cada 1.000 habitants,dones,,0.0
T3/2021,Alta Ribagorça,defuncions per cada 1.000 habitants,total,,0.0
T3/2021,Anoia,defuncions,homes,,2
T3/2021,Anoia,defuncions,dones,,7
T3/2021,Anoia,defuncions,total,,9
T3/2021,Anoia,defuncions per cada 1.000 habitants,homes,,0.0
T3/2021,Anoia,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Anoia,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Aran,defuncions,homes,,0
T3/2021,Aran,defuncions,dones,,0
T3/2021,Aran,defuncions,total,,0
T3/2021,Aran,defuncions per cada 1.000 habitants,homes,,0.0
T3/2021,Aran,defuncions per cada 1.000 habitants,dones,,0.0
T3/2021,Aran,defuncions per cada 1.000 habitants,total,,0.0
T3/2021,Bages,defuncions,homes,,16
T3/2021,Bages,defuncions,dones,,12
T3/2021,Bages,defuncions,total,,28
T3/2021,Bages,defuncions per cada 1.000 habitants,homes,,0.2
T3/2021,Bages,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Bages,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Baix Camp,defuncions,homes,,28
T3/2021,Baix Camp,defuncions,dones,,19
T3/2021,Baix Camp,defuncions,total,,47
T3/2021,Baix Camp,defuncions per cada 1.000 habitants,homes,,0.3
T3/2021,Baix Camp,defuncions per cada 1.000 habitants,dones,,0.2
T3/2021,Baix Camp,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Baix Ebre,defuncions,homes,,2
T3/2021,Baix Ebre,defuncions,dones,,3
T3/2021,Baix Ebre,defuncions,total,,5
T3/2021,Baix Ebre,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Baix Ebre,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Baix Ebre,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Baix Empordà,defuncions,homes,,4
T3/2021,Baix Empordà,defuncions,dones,,4
T3/2021,Baix Empordà,defuncions,total,,8
T3/2021,Baix Empordà,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Baix Empordà,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Baix Empordà,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Baix Llobregat,defuncions,homes,,96
T3/2021,Baix Llobregat,defuncions,dones,,79
T3/2021,Baix Llobregat,defuncions,total,,175
T3/2021,Baix Llobregat,defuncions per cada 1.000 habitants,homes,,0.2
T3/2021,Baix Llobregat,defuncions per cada 1.000 habitants,dones,,0.2
T3/2021,Baix Llobregat,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Baix Penedès,defuncions,homes,,5
T3/2021,Baix Penedès,defuncions,dones,,2
T3/2021,Baix Penedès,defuncions,total,,7
T3/2021,Baix Penedès,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Baix Penedès,defuncions per cada 1.000 habitants,dones,,0.0
T3/2021,Baix Penedès,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Barcelonès,defuncions,homes,,306
T3/2021,Barcelonès,defuncions,dones,,265
T3/2021,Barcelonès,defuncions,total,,571
T3/2021,Barcelonès,defuncions per cada 1.000 habitants,homes,,0.3
T3/2021,Barcelonès,defuncions per cada 1.000 habitants,dones,,0.2
T3/2021,Barcelonès,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Berguedà,defuncions,homes,,2
T3/2021,Berguedà,defuncions,dones,,1
T3/2021,Berguedà,defuncions,total,,3
T3/2021,Berguedà,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Berguedà,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Berguedà,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Cerdanya,defuncions,homes,,1
T3/2021,Cerdanya,defuncions,dones,,1
T3/2021,Cerdanya,defuncions,total,,2
T3/2021,Cerdanya,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Cerdanya,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Cerdanya,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Conca de Barberà,defuncions,homes,,1
T3/2021,Conca de Barberà,defuncions,dones,,1
T3/2021,Conca de Barberà,defuncions,total,,2
T3/2021,Conca de Barberà,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Conca de Barberà,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Conca de Barberà,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Garraf,defuncions,homes,,16
T3/2021,Garraf,defuncions,dones,,12
T3/2021,Garraf,defuncions,total,,28
T3/2021,Garraf,defuncions per cada 1.000 habitants,homes,,0.2
T3/2021,Garraf,defuncions per cada 1.000 habitants,dones,,0.2
T3/2021,Garraf,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Garrigues,defuncions,homes,,2
T3/2021,Garrigues,defuncions,dones,,0
T3/2021,Garrigues,defuncions,total,,2
T3/2021,Garrigues,defuncions per cada 1.000 habitants,homes,,0.2
T3/2021,Garrigues,defuncions per cada 1.000 habitants,dones,,0.0
T3/2021,Garrigues,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Garrotxa,defuncions,homes,,3
T3/2021,Garrotxa,defuncions,dones,,1
T3/2021,Garrotxa,defuncions,total,,4
T3/2021,Garrotxa,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Garrotxa,defuncions per cada 1.000 habitants,dones,,0.0
T3/2021,Garrotxa,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Gironès,defuncions,homes,,15
T3/2021,Gironès,defuncions,dones,,11
T3/2021,Gironès,defuncions,total,,26
T3/2021,Gironès,defuncions per cada 1.000 habitants,homes,,0.2
T3/2021,Gironès,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Gironès,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Maresme,defuncions,homes,,62
T3/2021,Maresme,defuncions,dones,,42
T3/2021,Maresme,defuncions,total,,104
T3/2021,Maresme,defuncions per cada 1.000 habitants,homes,,0.3
T3/2021,Maresme,defuncions per cada 1.000 habitants,dones,,0.2
T3/2021,Maresme,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Moianès,defuncions,homes,,0
T3/2021,Moianès,defuncions,dones,,3
T3/2021,Moianès,defuncions,total,,3
T3/2021,Moianès,defuncions per cada 1.000 habitants,homes,,0.0
T3/2021,Moianès,defuncions per cada 1.000 habitants,dones,,0.4
T3/2021,Moianès,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Montsià,defuncions,homes,,3
T3/2021,Montsià,defuncions,dones,,0
T3/2021,Montsià,defuncions,total,,3
T3/2021,Montsià,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Montsià,defuncions per cada 1.000 habitants,dones,,0.0
T3/2021,Montsià,defuncions per cada 1.000 habitants,total,,0.0
T3/2021,Noguera,defuncions,homes,,5
T3/2021,Noguera,defuncions,dones,,0
T3/2021,Noguera,defuncions,total,,5
T3/2021,Noguera,defuncions per cada 1.000 habitants,homes,,0.3
T3/2021,Noguera,defuncions per cada 1.000 habitants,dones,,0.0
T3/2021,Noguera,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Osona,defuncions,homes,,7
T3/2021,Osona,defuncions,dones,,10
T3/2021,Osona,defuncions,total,,17
T3/2021,Osona,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Osona,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Osona,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Pallars Jussà,defuncions,homes,,0
T3/2021,Pallars Jussà,defuncions,dones,,1
T3/2021,Pallars Jussà,defuncions,total,,1
T3/2021,Pallars Jussà,defuncions per cada 1.000 habitants,homes,,0.0
T3/2021,Pallars Jussà,defuncions per cada 1.000 habitants,dones,,0.2
T3/2021,Pallars Jussà,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Pallars Sobirà,defuncions,homes,,0
T3/2021,Pallars Sobirà,defuncions,dones,,0
T3/2021,Pallars Sobirà,defuncions,total,,0
T3/2021,Pallars Sobirà,defuncions per cada 1.000 habitants,homes,,0.0
T3/2021,Pallars Sobirà,defuncions per cada 1.000 habitants,dones,,0.0
T3/2021,Pallars Sobirà,defuncions per cada 1.000 habitants,total,,0.0
T3/2021,Pla d'Urgell,defuncions,homes,,2
T3/2021,Pla d'Urgell,defuncions,dones,,2
T3/2021,Pla d'Urgell,defuncions,total,,4
T3/2021,Pla d'Urgell,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Pla d'Urgell,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Pla d'Urgell,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Pla de l'Estany,defuncions,homes,,5
T3/2021,Pla de l'Estany,defuncions,dones,,2
T3/2021,Pla de l'Estany,defuncions,total,,7
T3/2021,Pla de l'Estany,defuncions per cada 1.000 habitants,homes,,0.3
T3/2021,Pla de l'Estany,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Pla de l'Estany,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Priorat,defuncions,homes,,1
T3/2021,Priorat,defuncions,dones,,0
T3/2021,Priorat,defuncions,total,,1
T3/2021,Priorat,defuncions per cada 1.000 habitants,homes,,0.2
T3/2021,Priorat,defuncions per cada 1.000 habitants,dones,,0.0
T3/2021,Priorat,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Ribera d'Ebre,defuncions,homes,,1
T3/2021,Ribera d'Ebre,defuncions,dones,,0
T3/2021,Ribera d'Ebre,defuncions,total,,1
T3/2021,Ribera d'Ebre,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Ribera d'Ebre,defuncions per cada 1.000 habitants,dones,,0.0
T3/2021,Ribera d'Ebre,defuncions per cada 1.000 habitants,total,,0.0
T3/2021,Ripollès,defuncions,homes,,0
T3/2021,Ripollès,defuncions,dones,,1
T3/2021,Ripollès,defuncions,total,,1
T3/2021,Ripollès,defuncions per cada 1.000 habitants,homes,,0.0
T3/2021,Ripollès,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Ripollès,defuncions per cada 1.000 habitants,total,,0.0
T3/2021,Segarra,defuncions,homes,,0
T3/2021,Segarra,defuncions,dones,,1
T3/2021,Segarra,defuncions,total,,1
T3/2021,Segarra,defuncions per cada 1.000 habitants,homes,,0.0
T3/2021,Segarra,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Segarra,defuncions per cada 1.000 habitants,total,,0.0
T3/2021,Segrià,defuncions,homes,,19
T3/2021,Segrià,defuncions,dones,,8
T3/2021,Segrià,defuncions,total,,27
T3/2021,Segrià,defuncions per cada 1.000 habitants,homes,,0.2
T3/2021,Segrià,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Segrià,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Selva,defuncions,homes,,30
T3/2021,Selva,defuncions,dones,,9
T3/2021,Selva,defuncions,total,,39
T3/2021,Selva,defuncions per cada 1.000 habitants,homes,,0.3
T3/2021,Selva,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Selva,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Solsonès,defuncions,homes,,2
T3/2021,Solsonès,defuncions,dones,,0
T3/2021,Solsonès,defuncions,total,,2
T3/2021,Solsonès,defuncions per cada 1.000 habitants,homes,,0.3
T3/2021,Solsonès,defuncions per cada 1.000 habitants,dones,,0.0
T3/2021,Solsonès,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Tarragonès,defuncions,homes,,13
T3/2021,Tarragonès,defuncions,dones,,14
T3/2021,Tarragonès,defuncions,total,,27
T3/2021,Tarragonès,defuncions per cada 1.000 habitants,homes,,0.1
T3/2021,Tarragonès,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Tarragonès,defuncions per cada 1.000 habitants,total,,0.1
T3/2021,Terra Alta,defuncions,homes,,0
T3/2021,Terra Alta,defuncions,dones,,0
T3/2021,Terra Alta,defuncions,total,,0
T3/2021,Terra Alta,defuncions per cada 1.000 habitants,homes,,0.0
T3/2021,Terra Alta,defuncions per cada 1.000 habitants,dones,,0.0
T3/2021,Terra Alta,defuncions per cada 1.000 habitants,total,,0.0
T3/2021,Urgell,defuncions,homes,,4
T3/2021,Urgell,defuncions,dones,,2
T3/2021,Urgell,defuncions,total,,6
T3/2021,Urgell,defuncions per cada 1.000 habitants,homes,,0.2
T3/2021,Urgell,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Urgell,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Vallès Occidental,defuncions,homes,,98
T3/2021,Vallès Occidental,defuncions,dones,,65
T3/2021,Vallès Occidental,defuncions,total,,163
T3/2021,Vallès Occidental,defuncions per cada 1.000 habitants,homes,,0.2
T3/2021,Vallès Occidental,defuncions per cada 1.000 habitants,dones,,0.1
T3/2021,Vallès Occidental,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Vallès Oriental,defuncions,homes,,43
T3/2021,Vallès Oriental,defuncions,dones,,37
T3/2021,Vallès Oriental,defuncions,total,,80
T3/2021,Vallès Oriental,defuncions per cada 1.000 habitants,homes,,0.2
T3/2021,Vallès Oriental,defuncions per cada 1.000 habitants,dones,,0.2
T3/2021,Vallès Oriental,defuncions per cada 1.000 habitants,total,,0.2
T3/2021,Catalunya,defuncions,homes,,816
T3/2021,Catalunya,defuncions,dones,,635
T3/2021,Catalunya,defuncions,total,,1465
T3/2021,Catalunya,defuncions per cada 1.000 habitants,homes,,0.2
T3/2021,Catalunya,defuncions per cada 1.000 habitants,dones,,0.2
T3/2021,Catalunya,defuncions per cada 1.000 habitants,total,,0.2
T4/2021,Alt Camp,defuncions,homes,,0
T4/2021,Alt Camp,defuncions,dones,,0
T4/2021,Alt Camp,defuncions,total,,0
T4/2021,Alt Camp,defuncions per cada 1.000 habitants,homes,,0.0
T4/2021,Alt Camp,defuncions per cada 1.000 habitants,dones,,0.0
T4/2021,Alt Camp,defuncions per cada 1.000 habitants,total,,0.0
T4/2021,Alt Empordà,defuncions,homes,,17
T4/2021,Alt Empordà,defuncions,dones,,10
T4/2021,Alt Empordà,defuncions,total,,27
T4/2021,Alt Empordà,defuncions per cada 1.000 habitants,homes,,0.2
T4/2021,Alt Empordà,defuncions per cada 1.000 habitants,dones,,0.1
T4/2021,Alt Empordà,defuncions per cada 1.000 habitants,total,,0.2
T4/2021,Alt Penedès,defuncions,homes,,9
T4/2021,Alt Penedès,defuncions,dones,,2
T4/2021,Alt Penedès,defuncions,total,,11
T4/2021,Alt Penedès,defuncions per cada 1.000 habitants,homes,,0.2
T4/2021,Alt Penedès,defuncions per cada 1.000 habitants,dones,,0.0
T4/2021,Alt Penedès,defuncions per cada 1.000 habitants,total,,0.1
T4/2021,Alt Urgell,defuncions,homes,,1
T4/2021,Alt Urgell,defuncions,dones,,1
T4/2021,Alt Urgell,defuncions,total,,2
T4/2021,Alt Urgell,defuncions per cada 1.000 habitants,homes,,0.1
T4/2021,Alt Urgell,defuncions per cada 1.000 habitants,dones,,0.1
T4/2021,Alt Urgell,defuncions per cada 1.000 habitants,total,,0.1
T4/2021,Alta Ribagorça,defuncions,homes,,0
T4/2021,Alta Ribagorça,defuncions,dones,,0
T4/2021,Alta Ribagorça,defuncions,total,,0
T4/2021,Alta Ribagorça,defuncions per cada 1.000 habitants,homes,,0.0
T4/2021,Alta Ribagorça,defuncions per cada 1.000 habitants,dones,,0.0
T4/2021,Alta Ribagorça,defuncions per cada 1.000 habitants,total,,0.0
T4/2021,Anoia,defuncions,homes,,3
T4/2021,Anoia,defuncions,dones,,5
T4/2021,Anoia,defuncions,total,,8
T4/2021,Anoia,defuncions per cada 1.000 habitants,homes,,0.0
T4/2021,Anoia,defuncions per cada 1.000 habitants,dones,,0.1
T4/2021,Anoia,defuncions per cada 1.000 habitants,total,,0.1
T4/2021,Aran,defuncions,homes,,0
T4/2021,Aran,defuncions,dones,,0
T4/2021,Aran,defuncions,total,,0
T4/2021,Aran,defuncions per cada 1.000 habitants,homes,,0.0
T4/2021,Aran,defuncions per cada 1.000 habitants,dones,,0.0
T4/2021,Aran,defuncions per cada 1.000 habitants,total,,0.0
T4/2021,Bages,defuncions,homes,,24
T4/2021,Bages,defuncions,dones,,23
T4/2021,Bages,defuncions,total,,47
T4/2021,Bages,defuncions per cada 1.000 habitants,homes,,0.3
T4/2021,Bages,defuncions per cada 1.000 habitants,dones,,0.3
T4/2021,Bages,defuncions per cada 1.000 habitants,total,,0.3
T4/2021,Baix Camp,defuncions,homes,,6
T4/2021,Baix Camp,defuncions,dones,,4
T4/2021,Baix Camp,defuncions,total,,10
T4/2021,Baix Camp,defuncions per cada 1.000 habitants,homes,,0.1
T4/2021,Baix Camp,defuncions per cada 1.000 habitants,dones,,0.0
