trimestre,comarques i Aran,concepte,sexe,estat,valor
T2/2021,Noguera,casos confirmats,total,,685
T2/2021,Noguera,casos per cada 100 habitants,homes,,1.8
T2/2021,Noguera,casos per cada 100 habitants,dones,,1.7
T2/2021,Noguera,casos per cada 100 habitants,total,,1.8
T2/2021,Osona,casos confirmats,homes,,1248
T2/2021,Osona,casos confirmats,dones,,1239
T2/2021,Osona,casos confirmats,total,,2487
T2/2021,Osona,casos per cada 100 habitants,homes,,1.5
T2/2021,Osona,casos per cada 100 habitants,dones,,1.5
T2/2021,Osona,casos per cada 100 habitants,total,,1.5
T2/2021,Pallars Jussà,casos confirmats,homes,,57
T2/2021,Pallars Jussà,casos confirmats,dones,,61
T2/2021,Pallars Jussà,casos confirmats,total,,118
T2/2021,Pallars Jussà,casos per cada 100 habitants,homes,,0.9
T2/2021,Pallars Jussà,casos per cada 100 habitants,dones,,1.0
T2/2021,Pallars Jussà,casos per cada 100 habitants,total,,0.9
T2/2021,Pallars Sobirà,casos confirmats,homes,,88
T2/2021,Pallars Sobirà,casos confirmats,dones,,94
T2/2021,Pallars Sobirà,casos confirmats,total,,182
T2/2021,Pallars Sobirà,casos per cada 100 habitants,homes,,2.5
T2/2021,Pallars Sobirà,casos per cada 100 habitants,dones,,2.8
T2/2021,Pallars Sobirà,casos per cada 100 habitants,total,,2.6
T2/2021,Pla d'Urgell,casos confirmats,homes,,381
T2/2021,Pla d'Urgell,casos confirmats,dones,,351
T2/2021,Pla d'Urgell,casos confirmats,total,,732
T2/2021,Pla d'Urgell,casos per cada 100 habitants,homes,,2.0
T2/2021,Pla d'Urgell,casos per cada 100 habitants,dones,,1.9
T2/2021,Pla d'Urgell,casos per cada 100 habitants,total,,2.0
T2/2021,Pla de l'Estany,casos confirmats,homes,,176
T2/2021,Pla de l'Estany,casos confirmats,dones,,183
T2/2021,Pla de l'Estany,casos confirmats,total,,359
T2/2021,Pla de l'Estany,casos per cada 100 habitants,homes,,1.1
T2/2021,Pla de l'Estany,casos per cada 100 habitants,dones,,1.1
T2/2021,Pla de l'Estany,casos per cada 100 habitants,total,,1.1
T2/2021,Priorat,casos confirmats,homes,,38
T2/2021,Priorat,casos confirmats,dones,,30
T2/2021,Priorat,casos confirmats,total,,68
T2/2021,Priorat,casos per cada 100 habitants,homes,,0.8
T2/2021,Priorat,casos per cada 100 habitants,dones,,0.7
T2/2021,Priorat,casos per cada 100 habitants,total,,0.7
T2/2021,Ribera d'Ebre,casos confirmats,homes,,100
T2/2021,Ribera d'Ebre,casos confirmats,dones,,106
T2/2021,Ribera d'Ebre,casos confirmats,total,,206
T2/2021,Ribera d'Ebre,casos per cada 100 habitants,homes,,0.9
T2/2021,Ribera d'Ebre,casos per cada 100 habitants,dones,,1.0
T2/2021,Ribera d'Ebre,casos per cada 100 habitants,total,,1.0
T2/2021,Ripollès,casos confirmats,homes,,154
T2/2021,Ripollès,casos confirmats,dones,,153
T2/2021,Ripollès,casos confirmats,total,,307
T2/2021,Ripollès,casos per cada 100 habitants,homes,,1.2
T2/2021,Ripollès,casos per cada 100 habitants,dones,,1.2
T2/2021,Ripollès,casos per cada 100 habitants,total,,1.2
T2/2021,Segarra,casos confirmats,homes,,106
T2/2021,Segarra,casos confirmats,dones,,94
T2/2021,Segarra,casos confirmats,total,,200
T2/2021,Segarra,casos per cada 100 habitants,homes,,0.9
T2/2021,Segarra,casos per cada 100 habitants,dones,,0.9
T2/2021,Segarra,casos per cada 100 habitants,total,,0.9
T2/2021,Segrià,casos confirmats,homes,,1608
T2/2021,Segrià,casos confirmats,dones,,1552
T2/2021,Segrià,casos confirmats,total,,3160
T2/2021,Segrià,casos per cada 100 habitants,homes,,1.5
T2/2021,Segrià,casos per cada 100 habitants,dones,,1.5
T2/2021,Segrià,casos per cada 100 habitants,total,,1.5
T2/2021,Selva,casos confirmats,homes,,1191
T2/2021,Selva,casos confirmats,dones,,1237
T2/2021,Selva,casos confirmats,total,,2428
T2/2021,Selva,casos per cada 100 habitants,homes,,1.4
T2/2021,Selva,casos per cada 100 habitants,dones,,1.5
T2/2021,Selva,casos per cada 100 habitants,total,,1.4
T2/2021,Solsonès,casos confirmats,homes,,222
T2/2021,Solsonès,casos confirmats,dones,,170
T2/2021,Solsonès,casos confirmats,total,,392
T2/2021,Solsonès,casos per cada 100 habitants,homes,,3.2
T2/2021,Solsonès,casos per cada 100 habitants,dones,,2.5
T2/2021,Solsonès,casos per cada 100 habitants,total,,2.9
T2/2021,Tarragonès,casos confirmats,homes,,1242
T2/2021,Tarragonès,casos confirmats,dones,,1144
T2/2021,Tarragonès,casos confirmats,total,,2386
T2/2021,Tarragonès,casos per cada 100 habitants,homes,,1.0
T2/2021,Tarragonès,casos per cada 100 habitants,dones,,0.9
T2/2021,Tarragonès,casos per cada 100 habitants,total,,0.9
T2/2021,Terra Alta,casos confirmats,homes,,87
T2/2021,Terra Alta,casos confirmats,dones,,95
T2/2021,Terra Alta,casos confirmats,total,,182
T2/2021,Terra Alta,casos per cada 100 habitants,homes,,1.5
T2/2021,Terra Alta,casos per cada 100 habitants,dones,,1.7
T2/2021,Terra Alta,casos per cada 100 habitants,total,,1.6
T2/2021,Urgell,casos confirmats,homes,,285
T2/2021,Urgell,casos confirmats,dones,,299
T2/2021,Urgell,casos confirmats,total,,584
T2/2021,Urgell,casos per cada 100 habitants,homes,,1.5
T2/2021,Urgell,casos per cada 100 habitants,dones,,1.6
T2/2021,Urgell,casos per cada 100 habitants,total,,1.6
T2/2021,Vallès Occidental,casos confirmats,homes,,7053
T2/2021,Vallès Occidental,casos confirmats,dones,,6845
T2/2021,Vallès Occidental,casos confirmats,total,,13898
T2/2021,Vallès Occidental,casos per cada 100 habitants,homes,,1.5
T2/2021,Vallès Occidental,casos per cada 100 habitants,dones,,1.4
T2/2021,Vallès Occidental,casos per cada 100 habitants,total,,1.5
T2/2021,Vallès Oriental,casos confirmats,homes,,3132
T2/2021,Vallès Oriental,casos confirmats,dones,,3031
T2/2021,Vallès Oriental,casos confirmats,total,,6163
T2/2021,Vallès Oriental,casos per cada 100 habitants,homes,,1.5
T2/2021,Vallès Oriental,casos per cada 100 habitants,dones,,1.5
T2/2021,Vallès Oriental,casos per cada 100 habitants,total,,1.5
T2/2021,Catalunya,casos confirmats,homes,,53510
T2/2021,Catalunya,casos confirmats,dones,,52730
T2/2021,Catalunya,casos confirmats,total,,108279
T2/2021,Catalunya,casos per cada 100 habitants,homes,,1.4
T2/2021,Catalunya,casos per cada 100 habitants,dones,,1.3
T2/2021,Catalunya,casos per cada 100 habitants,total,,1.4
T3/2021,Alt Camp,casos confirmats,homes,,595
T3/2021,Alt Camp,casos confirmats,dones,,620
T3/2021,Alt Camp,casos confirmats,total,,1215
T3/2021,Alt Camp,casos per cada 100 habitants,homes,,2.6
T3/2021,Alt Camp,casos per cada 100 habitants,dones,,2.8
T3/2021,Alt Camp,casos per cada 100 habitants,total,,2.7
T3/2021,Alt Empordà,casos confirmats,homes,,1608
T3/2021,Alt Empordà,casos confirmats,dones,,1755
T3/2021,Alt Empordà,casos confirmats,total,,3363
T3/2021,Alt Empordà,casos per cada 100 habitants,homes,,2.3
T3/2021,Alt Empordà,casos per cada 100 habitants,dones,,2.5
T3/2021,Alt Empordà,casos per cada 100 habitants,total,,2.4
T3/2021,Alt Penedès,casos confirmats,homes,,1683
T3/2021,Alt Penedès,casos confirmats,dones,,1670
T3/2021,Alt Penedès,casos confirmats,total,,3353
T3/2021,Alt Penedès,casos per cada 100 habitants,homes,,3.1
T3/2021,Alt Penedès,casos per cada 100 habitants,dones,,3.0
T3/2021,Alt Penedès,casos per cada 100 habitants,total,,3.1
T3/2021,Alt Urgell,casos confirmats,homes,,289
T3/2021,Alt Urgell,casos confirmats,dones,,319
T3/2021,Alt Urgell,casos confirmats,total,,608
T3/2021,Alt Urgell,casos per cada 100 habitants,homes,,2.9
T3/2021,Alt Urgell,casos per cada 100 habitants,dones,,3.2
T3/2021,Alt Urgell,casos per cada 100 habitants,total,,3.0
T3/2021,Alta Ribagorça,casos confirmats,homes,,23
T3/2021,Alta Ribagorça,casos confirmats,dones,,25
T3/2021,Alta Ribagorça,casos confirmats,total,,48
T3/2021,Alta Ribagorça,casos per cada 100 habitants,homes,,1.2
T3/2021,Alta Ribagorça,casos per cada 100 habitants,dones,,1.3
T3/2021,Alta Ribagorça,casos per cada 100 habitants,total,,1.2
T3/2021,Anoia,casos confirmats,homes,,1389
T3/2021,Anoia,casos confirmats,dones,,1422
T3/2021,Anoia,casos confirmats,total,,2811
T3/2021,Anoia,casos per cada 100 habitants,homes,,2.2
T3/2021,Anoia,casos per cada 100 habitants,dones,,2.3
T3/2021,Anoia,casos per cada 100 habitants,total,,2.3
T3/2021,Aran,casos confirmats,homes,,58
T3/2021,Aran,casos confirmats,dones,,64
T3/2021,Aran,casos confirmats,total,,122
T3/2021,Aran,casos per cada 100 habitants,homes,,1.1
T3/2021,Aran,casos per cada 100 habitants,dones,,1.3
T3/2021,Aran,casos per cada 100 habitants,total,,1.2
T3/2021,Bages,casos confirmats,homes,,2295
T3/2021,Bages,casos confirmats,dones,,2383
T3/2021,Bages,casos confirmats,total,,4678
T3/2021,Bages,casos per cada 100 habitants,homes,,2.6
T3/2021,Bages,casos per cada 100 habitants,dones,,2.6
T3/2021,Bages,casos per cada 100 habitants,total,,2.6
T3/2021,Baix Camp,casos confirmats,homes,,3189
T3/2021,Baix Camp,casos confirmats,dones,,3413
T3/2021,Baix Camp,casos confirmats,total,,6602
T3/2021,Baix Camp,casos per cada 100 habitants,homes,,3.3
T3/2021,Baix Camp,casos per cada 100 habitants,dones,,3.4
T3/2021,Baix Camp,casos per cada 100 habitants,total,,3.4
T3/2021,Baix Ebre,casos confirmats,homes,,756
T3/2021,Baix Ebre,casos confirmats,dones,,740
T3/2021,Baix Ebre,casos confirmats,total,,1496
T3/2021,Baix Ebre,casos per cada 100 habitants,homes,,1.9
T3/2021,Baix Ebre,casos per cada 100 habitants,dones,,1.9
T3/2021,Baix Ebre,casos per cada 100 habitants,total,,1.9
T3/2021,Baix Empordà,casos confirmats,homes,,1900
T3/2021,Baix Empordà,casos confirmats,dones,,2018
T3/2021,Baix Empordà,casos confirmats,total,,3918
T3/2021,Baix Empordà,casos per cada 100 habitants,homes,,2.8
T3/2021,Baix Empordà,casos per cada 100 habitants,dones,,3.0
T3/2021,Baix Empordà,casos per cada 100 habitants,total,,2.9
T3/2021,Baix Llobregat,casos confirmats,homes,,12762
T3/2021,Baix Llobregat,casos confirmats,dones,,13237
T3/2021,Baix Llobregat,casos confirmats,total,,25999
T3/2021,Baix Llobregat,casos per cada 100 habitants,homes,,3.1
T3/2021,Baix Llobregat,casos per cada 100 habitants,dones,,3.1
T3/2021,Baix Llobregat,casos per cada 100 habitants,total,,3.1
T3/2021,Baix Penedès,casos confirmats,homes,,1422
T3/2021,Baix Penedès,casos confirmats,dones,,1353
T3/2021,Baix Penedès,casos confirmats,total,,2775
T3/2021,Baix Penedès,casos per cada 100 habitants,homes,,2.6
T3/2021,Baix Penedès,casos per cada 100 habitants,dones,,2.5
T3/2021,Baix Penedès,casos per cada 100 habitants,total,,2.6
T3/2021,Barcelonès,casos confirmats,homes,,42844
T3/2021,Barcelonès,casos confirmats,dones,,44622
T3/2021,Barcelonès,casos confirmats,total,,87466
T3/2021,Barcelonès,casos per cada 100 habitants,homes,,3.9
T3/2021,Barcelonès,casos per cada 100 habitants,dones,,3.7
T3/2021,Barcelonès,casos per cada 100 habitants,total,,3.8
T3/2021,Berguedà,casos confirmats,homes,,413
T3/2021,Berguedà,casos confirmats,dones,,364
T3/2021,Berguedà,casos confirmats,total,,777
T3/2021,Berguedà,casos per cada 100 habitants,homes,,2.1
T3/2021,Berguedà,casos per cada 100 habitants,dones,,1.8
T3/2021,Berguedà,casos per cada 100 habitants,total,,2.0
T3/2021,Cerdanya,casos confirmats,homes,,189
T3/2021,Cerdanya,casos confirmats,dones,,186
T3/2021,Cerdanya,casos confirmats,total,,375
T3/2021,Cerdanya,casos per cada 100 habitants,homes,,2.0
T3/2021,Cerdanya,casos per cada 100 habitants,dones,,2.1
T3/2021,Cerdanya,casos per cada 100 habitants,total,,2.0
T3/2021,Conca de Barberà,casos confirmats,homes,,208
T3/2021,Conca de Barberà,casos confirmats,dones,,223
T3/2021,Conca de Barberà,casos confirmats,total,,431
T3/2021,Conca de Barberà,casos per cada 100 habitants,homes,,2.0
T3/2021,Conca de Barberà,casos per cada 100 habitants,dones,,2.3
T3/2021,Conca de Barberà,casos per cada 100 habitants,total,,2.2
T3/2021,Garraf,casos confirmats,homes,,2358
T3/2021,Garraf,casos confirmats,dones,,2435
T3/2021,Garraf,casos confirmats,total,,4793
T3/2021,Garraf,casos per cada 100 habitants,homes,,3.2
T3/2021,Garraf,casos per cada 100 habitants,dones,,3.2
T3/2021,Garraf,casos per cada 100 habitants,total,,3.2
T3/2021,Garrigues,casos confirmats,homes,,196
T3/2021,Garrigues,casos confirmats,dones,,182
T3/2021,Garrigues,casos confirmats,total,,378
T3/2021,Garrigues,casos per cada 100 habitants,homes,,2.0
T3/2021,Garrigues,casos per cada 100 habitants,dones,,2.0
T3/2021,Garrigues,casos per cada 100 habitants,total,,2.0
T3/2021,Garrotxa,casos confirmats,homes,,612
T3/2021,Garrotxa,casos confirmats,dones,,578
T3/2021,Garrotxa,casos confirmats,total,,1190
T3/2021,Garrotxa,casos per cada 100 habitants,homes,,2.1
T3/2021,Garrotxa,casos per cada 100 habitants,dones,,2.0
T3/2021,Garrotxa,casos per cada 100 habitants,total,,2.1
T3/2021,Gironès,casos confirmats,homes,,3136
T3/2021,Gironès,casos confirmats,dones,,3373
T3/2021,Gironès,casos confirmats,total,,6509
T3/2021,Gironès,casos per cada 100 habitants,homes,,3.3
T3/2021,Gironès,casos per cada 100 habitants,dones,,3.5
T3/2021,Gironès,casos per cada 100 habitants,total,,3.4
T3/2021,Maresme,casos confirmats,homes,,6580
T3/2021,Maresme,casos confirmats,dones,,7024
T3/2021,Maresme,casos confirmats,total,,13604
T3/2021,Maresme,casos per cada 100 habitants,homes,,2.9
T3/2021,Maresme,casos per cada 100 habitants,dones,,3.1
T3/2021,Maresme,casos per cada 100 habitants,total,,3.0
T3/2021,Moianès,casos confirmats,homes,,173
T3/2021,Moianès,casos confirmats,dones,,166
T3/2021,Moianès,casos confirmats,total,,339
T3/2021,Moianès,casos per cada 100 habitants,homes,,2.4
T3/2021,Moianès,casos per cada 100 habitants,dones,,2.5
T3/2021,Moianès,casos per cada 100 habitants,total,,2.5
T3/2021,Montsià,casos confirmats,homes,,692
T3/2021,Montsià,casos confirmats,dones,,661
T3/2021,Montsià,casos confirmats,total,,1353
T3/2021,Montsià,casos per cada 100 habitants,homes,,2.0
T3/2021,Montsià,casos per cada 100 habitants,dones,,1.9
T3/2021,Montsià,casos per cada 100 habitants,total,,2.0
T3/2021,Noguera,casos confirmats,homes,,516
T3/2021,Noguera,casos confirmats,dones,,475
T3/2021,Noguera,casos confirmats,total,,991
T3/2021,Noguera,casos per cada 100 habitants,homes,,2.6
T3/2021,Noguera,casos per cada 100 habitants,dones,,2.6
T3/2021,Noguera,casos per cada 100 habitants,total,,2.6
T3/2021,Osona,casos confirmats,homes,,1930
T3/2021,Osona,casos confirmats,dones,,1895
T3/2021,Osona,casos confirmats,total,,3825
T3/2021,Osona,casos per cada 100 habitants,homes,,2.4
T3/2021,Osona,casos per cada 100 habitants,dones,,2.3
T3/2021,Osona,casos per cada 100 habitants,total,,2.4
T3/2021,Pallars Jussà,casos confirmats,homes,,128
T3/2021,Pallars Jussà,casos confirmats,dones,,121
T3/2021,Pallars Jussà,casos confirmats,total,,249
T3/2021,Pallars Jussà,casos per cada 100 habitants,homes,,1.9
T3/2021,Pallars Jussà,casos per cada 100 habitants,dones,,1.9
T3/2021,Pallars Jussà,casos per cada 100 habitants,total,,1.9
T3/2021,Pallars Sobirà,casos confirmats,homes,,93
T3/2021,Pallars Sobirà,casos confirmats,dones,,96
T3/2021,Pallars Sobirà,casos confirmats,total,,189
T3/2021,Pallars Sobirà,casos per cada 100 habitants,homes,,2.6
T3/2021,Pallars Sobirà,casos per cada 100 habitants,dones,,2.9
T3/2021,Pallars Sobirà,casos per cada 100 habitants,total,,2.7
T3/2021,Pla d'Urgell,casos confirmats,homes,,472
T3/2021,Pla d'Urgell,casos confirmats,dones,,485
T3/2021,Pla d'Urgell,casos confirmats,total,,957
T3/2021,Pla d'Urgell,casos per cada 100 habitants,homes,,2.5
T3/2021,Pla d'Urgell,casos per cada 100 habitants,dones,,2.7
T3/2021,Pla d'Urgell,casos per cada 100 habitants,total,,2.6
T3/2021,Pla de l'Estany,casos confirmats,homes,,433
T3/2021,Pla de l'Estany,casos confirmats,dones,,422
T3/2021,Pla de l'Estany,casos confirmats,total,,855
T3/2021,Pla de l'Estany,casos per cada 100 habitants,homes,,2.7
T3/2021,Pla de l'Estany,casos per cada 100 habitants,dones,,2.6
T3/2021,Pla de l'Estany,casos per cada 100 habitants,total,,2.6
T3/2021,Priorat,casos confirmats,homes,,75
T3/2021,Priorat,casos confirmats,dones,,75
T3/2021,Priorat,casos confirmats,total,,150
T3/2021,Priorat,casos per cada 100 habitants,homes,,1.6
T3/2021,Priorat,casos per cada 100 habitants,dones,,1.7
T3/2021,Priorat,casos per cada 100 habitants,total,,1.6
T3/2021,Ribera d'Ebre,casos confirmats,homes,,142
T3/2021,Ribera d'Ebre,casos confirmats,dones,,160
T3/2021,Ribera d'Ebre,casos confirmats,total,,302
T3/2021,Ribera d'Ebre,casos per cada 100 habitants,homes,,1.3
T3/2021,Ribera d'Ebre,casos per cada 100 habitants,dones,,1.5
T3/2021,Ribera d'Ebre,casos per cada 100 habitants,total,,1.4
T3/2021,Ripollès,casos confirmats,homes,,170
T3/2021,Ripollès,casos confirmats,dones,,208
T3/2021,Ripollès,casos confirmats,total,,378
T3/2021,Ripollès,casos per cada 100 habitants,homes,,1.4
T3/2021,Ripollès,casos per cada 100 habitants,dones,,1.7
T3/2021,Ripollès,casos per cada 100 habitants,total,,1.5
T3/2021,Segarra,casos confirmats,homes,,223
T3/2021,Segarra,casos confirmats,dones,,241
T3/2021,Segarra,casos confirmats,total,,464
T3/2021,Segarra,casos per cada 100 habitants,homes,,1.9
T3/2021,Segarra,casos per cada 100 habitants,dones,,2.2
T3/2021,Segarra,casos per cada 100 habitants,total,,2.0
T3/2021,Segrià,casos confirmats,homes,,2835
T3/2021,Segrià,casos confirmats,dones,,2759
T3/2021,Segrià,casos confirmats,total,,5594
T3/2021,Segrià,casos per cada 100 habitants,homes,,2.7
T3/2021,Segrià,casos per cada 100 habitants,dones,,2.7
T3/2021,Segrià,casos per cada 100 habitants,total,,2.7
T3/2021,Selva,casos confirmats,homes,,2747
T3/2021,Selva,casos confirmats,dones,,2894
T3/2021,Selva,casos confirmats,total,,5641
T3/2021,Selva,casos per cada 100 habitants,homes,,3.2
T3/2021,Selva,casos per cada 100 habitants,dones,,3.4
T3/2021,Selva,casos per cada 100 habitants,total,,3.3
T3/2021,Solsonès,casos confirmats,homes,,190
T3/2021,Solsonès,casos confirmats,dones,,168
T3/2021,Solsonès,casos confirmats,total,,358
T3/2021,Solsonès,casos per cada 100 habitants,homes,,2.7
T3/2021,Solsonès,casos per cada 100 habitants,dones,,2.5
T3/2021,Solsonès,casos per cada 100 habitants,total,,2.6
T3/2021,Tarragonès,casos confirmats,homes,,3608
T3/2021,Tarragonès,casos confirmats,dones,,3703
T3/2021,Tarragonès,casos confirmats,total,,7311
T3/2021,Tarragonès,casos per cada 100 habitants,homes,,2.8
T3/2021,Tarragonès,casos per cada 100 habitants,dones,,2.8
T3/2021,Tarragonès,casos per cada 100 habitants,total,,2.8
T3/2021,Terra Alta,casos confirmats,homes,,77
T3/2021,Terra Alta,casos confirmats,dones,,86
T3/2021,Terra Alta,casos confirmats,total,,163
T3/2021,Terra Alta,casos per cada 100 habitants,homes,,1.3
T3/2021,Terra Alta,casos per cada 100 habitants,dones,,1.6
T3/2021,Terra Alta,casos per cada 100 habitants,total,,1.4
T3/2021,Urgell,casos confirmats,homes,,410
T3/2021,Urgell,casos confirmats,dones,,336
T3/2021,Urgell,casos confirmats,total,,746
T3/2021,Urgell,casos per cada 100 habitants,homes,,2.2
T3/2021,Urgell,casos per cada 100 habitants,dones,,1.8
T3/2021,Urgell,casos per cada 100 habitants,total,,2.0
T3/2021,Vallès Occidental,casos confirmats,homes,,13589
T3/2021,Vallès Occidental,casos confirmats,dones,,14237
T3/2021,Vallès Occidental,casos confirmats,total,,27826
T3/2021,Vallès Occidental,casos per cada 100 habitants,homes,,3.0
T3/2021,Vallès Occidental,casos per cada 100 habitants,dones,,3.0
T3/2021,Vallès Occidental,casos per cada 100 habitants,total,,3.0
T3/2021,Vallès Oriental,casos confirmats,homes,,5932
T3/2021,Vallès Oriental,casos confirmats,dones,,6179
T3/2021,Vallès Oriental,casos confirmats,total,,12111
T3/2021,Vallès Oriental,casos per cada 100 habitants,homes,,2.9
T3/2021,Vallès Oriental,casos per cada 100 habitants,dones,,3.0
T3/2021,Vallès Oriental,casos per cada 100 habitants,total,,2.9
T3/2021,Catalunya,casos confirmats,homes,,119182
T3/2021,Catalunya,casos confirmats,dones,,123583
T3/2021,Catalunya,casos confirmats,total,,251346
T3/2021,Catalunya,casos per cada 100 habitants,homes,,3.1
T3/2021,Catalunya,casos per cada 100 habitants,dones,,3.1
T3/2021,Catalunya,casos per cada 100 habitants,total,,3.3
T4/2021,Alt Camp,casos confirmats,homes,,558
T4/2021,Alt Camp,casos confirmats,dones,,669
T4/2021,Alt Camp,casos confirmats,total,,1227
T4/2021,Alt Camp,casos per cada 100 habitants,homes,,2.4
T4/2021,Alt Camp,casos per cada 100 habitants,dones,,3.0
T4/2021,Alt Camp,casos per cada 100 habitants,total,,2.7
T4/2021,Alt Empordà,casos confirmats,homes,,2934
T4/2021,Alt Empordà,casos confirmats,dones,,3347
T4/2021,Alt Empordà,casos confirmats,total,,6281
T4/2021,Alt Empordà,casos per cada 100 habitants,homes,,4.2
T4/2021,Alt Empordà,casos per cada 100 habitants,dones,,4.8
T4/2021,Alt Empordà,casos per cada 100 habitants,total,,4.5
T4/2021,Alt Penedès,casos confirmats,homes,,2762
T4/2021,Alt Penedès,casos confirmats,dones,,2963
T4/2021,Alt Penedès,casos confirmats,total,,5725
T4/2021,Alt Penedès,casos per cada 100 habitants,homes,,5.0
T4/2021,Alt Penedès,casos per cada 100 habitants,dones,,5.4
T4/2021,Alt Penedès,casos per cada 100 habitants,total,,5.2
T4/2021,Alt Urgell,casos confirmats,homes,,426
T4/2021,Alt Urgell,casos confirmats,dones,,453
T4/2021,Alt Urgell,casos confirmats,total,,879
T4/2021,Alt Urgell,casos per cada 100 habitants,homes,,4.2
T4/2021,Alt Urgell,casos per cada 100 habitants,dones,,4.5
T4/2021,Alt Urgell,casos per cada 100 habitants,total,,4.4
T4/2021,Alta Ribagorça,casos confirmats,homes,,84
T4/2021,Alta Ribagorça,casos confirmats,dones,,74
T4/2021,Alta Ribagorça,casos confirmats,total,,158
T4/2021,Alta Ribagorça,casos per cada 100 habitants,homes,,4.2
T4/2021,Alta Ribagorça,casos per cada 100 habitants,dones,,4.0
T4/2021,Alta Ribagorça,casos per cada 100 habitants,total,,4.1
T4/2021,Anoia,casos confirmats,homes,,2506
T4/2021,Anoia,casos confirmats,dones,,2782
T4/2021,Anoia,casos confirmats,total,,5288
T4/2021,Anoia,casos per cada 100 habitants,homes,,4.0
T4/2021,Anoia,casos per cada 100 habitants,dones,,4.5
T4/2021,Anoia,casos per cada 100 habitants,total,,4.3
T4/2021,Aran,casos confirmats,homes,,167
T4/2021,Aran,casos confirmats,dones,,247
T4/2021,Aran,casos confirmats,total,,414
T4/2021,Aran,casos per cada 100 habitants,homes,,3.2
T4/2021,Aran,casos per cada 100 habitants,dones,,5.1
T4/2021,Aran,casos per cada 100 habitants,total,,4.1
T4/2021,Bages,casos confirmats,homes,,4213
T4/2021,Bages,casos confirmats,dones,,4704
T4/2021,Bages,casos confirmats,total,,8917
T4/2021,Bages,casos per cada 100 habitants,homes,,4.8
T4/2021,Bages,casos per cada 100 habitants,dones,,5.2
T4/2021,Bages,casos per cada 100 habitants,total,,5.0
T4/2021,Baix Camp,casos confirmats,homes,,3130
T4/2021,Baix Camp,casos confirmats,dones,,3472
T4/2021,Baix Camp,casos confirmats,total,,6602
T4/2021,Baix Camp,casos per cada 100 habitants,homes,,3.2
T4/2021,Baix Camp,casos per cada 100 habitants,dones,,3.5
T4/2021,Baix Camp,casos per cada 100 habitants,total,,3.4
T4/2021,Baix Ebre,casos confirmats,homes,,1614
T4/2021,Baix Ebre,casos confirmats,dones,,1661
T4/2021,Baix Ebre,casos confirmats,total,,3275
T4/2021,Baix Ebre,casos per cada 100 habitants,homes,,4.1
T4/2021,Baix Ebre,casos per cada 100 habitants,dones,,4.3
T4/2021,Baix Ebre,casos per cada 100 habitants,total,,4.2
T4/2021,Baix Empordà,casos confirmats,homes,,1818
T4/2021,Baix Empordà,casos confirmats,dones,,2135
T4/2021,Baix Empordà,casos confirmats,total,,3953
T4/2021,Baix Empordà,casos per cada 100 habitants,homes,,2.7
T4/2021,Baix Empordà,casos per cada 100 habitants,dones,,3.2
T4/2021,Baix Empordà,casos per cada 100 habitants,total,,3.0
T4/2021,Baix Llobregat,casos confirmats,homes,,17289
T4/2021,Baix Llobregat,casos confirmats,dones,,19294
T4/2021,Baix Llobregat,casos confirmats,total,,36583
T4/2021,Baix Llobregat,casos per cada 100 habitants,homes,,4.3
T4/2021,Baix Llobregat,casos per cada 100 habitants,dones,,4.6
T4/2021,Baix Llobregat,casos per cada 100 habitants,total,,4.4
T4/2021,Baix Penedès,casos confirmats,homes,,1601
T4/2021,Baix Penedès,casos confirmats,dones,,1757
T4/2021,Baix Penedès,casos confirmats,total,,3358
T4/2021,Baix Penedès,casos per cada 100 habitants,homes,,3.0
T4/2021,Baix Penedès,casos per cada 100 habitants,dones,,3.3
T4/2021,Baix Penedès,casos per cada 100 habitants,total,,3.1
T4/2021,Barcelonès,casos confirmats,homes,,45878
T4/2021,Barcelonès,casos confirmats,dones,,53616
T4/2021,Barcelonès,casos confirmats,total,,99494
T4/2021,Barcelonès,casos per cada 100 habitants,homes,,4.2
T4/2021,Barcelonès,casos per cada 100 habitants,dones,,4.5
T4/2021,Barcelonès,casos per cada 100 habitants,total,,4.3
T4/2021,Berguedà,casos confirmats,homes,,976
T4/2021,Berguedà,casos confirmats,dones,,1038
T4/2021,Berguedà,casos confirmats,total,,2014
T4/2021,Berguedà,casos per cada 100 habitants,homes,,4.9
T4/2021,Berguedà,casos per cada 100 habitants,dones,,5.2
T4/2021,Berguedà,casos per cada 100 habitants,total,,5.1
T4/2021,Cerdanya,casos confirmats,homes,,333
T4/2021,Cerdanya,casos confirmats,dones,,331
T4/2021,Cerdanya,casos confirmats,total,,664
T4/2021,Cerdanya,casos per cada 100 habitants,homes,,3.5
T4/2021,Cerdanya,casos per cada 100 habitants,dones,,3.7
T4/2021,Cerdanya,casos per cada 100 habitants,total,,3.6
T4/2021,Conca de Barberà,casos confirmats,homes,,411
T4/2021,Conca de Barberà,casos confirmats,dones,,405
T4/2021,Conca de Barberà,casos confirmats,total,,816
T4/2021,Conca de Barberà,casos per cada 100 habitants,homes,,4.0
T4/2021,Conca de Barberà,casos per cada 100 habitants,dones,,4.2
T4/2021,Conca de Barberà,casos per cada 100 habitants,total,,4.1
T4/2021,Garraf,casos confirmats,homes,,3297
T4/2021,Garraf,casos confirmats,dones,,3737
T4/2021,Garraf,casos confirmats,total,,7034
